"","EPCI","jurid2","typo2","nb_etab","eff_31","eff_EQTP","rem_brut","non_annexe","dep_epci","nom_complet"
"4234",200068104,"3-TOTAL-HORS ESS","7-SPORT ET LOISIRS",21,"82","65.9","1547565","77","83","CA de la Provence Verte"
"4235",200068104,"3-TOTAL-HORS ESS","9-SERVICES DIVERS",1582,"10569","8912.27","246596280","9596","83","CA de la Provence Verte"
"4236",200068104,"3-TOTAL-HORS ESS","TOUS SECTEURS",2732,"17561","14957.77","434769178","16225","83","CA de la Provence Verte"
"4237",200068120,"1-TOTAL-ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",13,"251","231.03","7683448","248","29","CA Quimper Bretagne Occidentale"
"4238",200068120,"1-TOTAL-ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",42,"3075","2975.24","130325964","3045","29","CA Quimper Bretagne Occidentale"
"4239",200068120,"1-TOTAL-ESS","3-ENSEIGNEMENT",59,"1294","1122.37","36658225","1235","29","CA Quimper Bretagne Occidentale"
"4240",200068120,"1-TOTAL-ESS","4-SANTÉ HUMAINE",9,"202","158.55","6941280","197","29","CA Quimper Bretagne Occidentale"
"4241",200068120,"1-TOTAL-ESS","5-ACTION SOCIALE",73,"2332","1910.74","47544463","2192","29","CA Quimper Bretagne Occidentale"
"4242",200068120,"1-TOTAL-ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",19,"939","785.73","22214333","901","29","CA Quimper Bretagne Occidentale"
"4243",200068120,"1-TOTAL-ESS","5B-AIDE A DOMICILE",10,"240","179.35","4154657","219","29","CA Quimper Bretagne Occidentale"
"4244",200068120,"1-TOTAL-ESS","5C-AIDE PAR LE TRAVAIL",12,"775","647.94","12431845","722","29","CA Quimper Bretagne Occidentale"
"4245",200068120,"1-TOTAL-ESS","5D-ACCUEIL DE JEUNES ENFANTS",4,"18","10.63","258186","13","29","CA Quimper Bretagne Occidentale"
"4246",200068120,"1-TOTAL-ESS","5E-AUTRES ACTIONS SOCIALES",28,"360","287.09","8485442","337","29","CA Quimper Bretagne Occidentale"
"4247",200068120,"1-TOTAL-ESS","6-ARTS, SPECTACLES",32,"117","90.79","2915562","90","29","CA Quimper Bretagne Occidentale"
"4248",200068120,"1-TOTAL-ESS","7-SPORT ET LOISIRS",63,"227","128.56","3109830","155","29","CA Quimper Bretagne Occidentale"
"4249",200068120,"1-TOTAL-ESS","8-NON-CLASSES",109,"499","376.66","10806718","442","29","CA Quimper Bretagne Occidentale"
"4250",200068120,"1-TOTAL-ESS","9-SERVICES DIVERS",80,"1532","1331.48","43014181","1456","29","CA Quimper Bretagne Occidentale"
"4251",200068120,"1-TOTAL-ESS","TOUS SECTEURS",480,"9529","8325.42","288999671","9060","29","CA Quimper Bretagne Occidentale"
"4252",200068120,"2-TOTAL-ASSOCIATIONS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",3,"73","62.15","1269122","70","29","CA Quimper Bretagne Occidentale"
"4253",200068120,"2-TOTAL-ASSOCIATIONS","3-ENSEIGNEMENT",57,"1229","1065.66","34957722","1171","29","CA Quimper Bretagne Occidentale"
"4254",200068120,"2-TOTAL-ASSOCIATIONS","4-SANTÉ HUMAINE",8,"187","147.67","6377450","183","29","CA Quimper Bretagne Occidentale"
"4255",200068120,"2-TOTAL-ASSOCIATIONS","5-ACTION SOCIALE",56,"1683","1417.24","33884988","1603","29","CA Quimper Bretagne Occidentale"
"4256",200068120,"2-TOTAL-ASSOCIATIONS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",11,"540","467.5","12819986","519","29","CA Quimper Bretagne Occidentale"
"4257",200068120,"2-TOTAL-ASSOCIATIONS","5B-AIDE A DOMICILE",9,"226","171.44","3956938","205","29","CA Quimper Bretagne Occidentale"
"4258",200068120,"2-TOTAL-ASSOCIATIONS","5C-AIDE PAR LE TRAVAIL",9,"641","565.51","10685748","630","29","CA Quimper Bretagne Occidentale"
"4259",200068120,"2-TOTAL-ASSOCIATIONS","5D-ACCUEIL DE JEUNES ENFANTS",4,"18","10.63","258186","13","29","CA Quimper Bretagne Occidentale"
"4260",200068120,"2-TOTAL-ASSOCIATIONS","5E-AUTRES ACTIONS SOCIALES",23,"258","202.16","6164130","236","29","CA Quimper Bretagne Occidentale"
"4261",200068120,"2-TOTAL-ASSOCIATIONS","6-ARTS, SPECTACLES",32,"117","90.79","2915562","90","29","CA Quimper Bretagne Occidentale"
"4262",200068120,"2-TOTAL-ASSOCIATIONS","7-SPORT ET LOISIRS",63,"227","128.56","3109830","155","29","CA Quimper Bretagne Occidentale"
"4263",200068120,"2-TOTAL-ASSOCIATIONS","8-NON-CLASSES",109,"499","376.66","10806718","442","29","CA Quimper Bretagne Occidentale"
"4264",200068120,"2-TOTAL-ASSOCIATIONS","9-SERVICES DIVERS",53,"1273","1111.69","34837103","1212","29","CA Quimper Bretagne Occidentale"
"4265",200068120,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",381,"5288","4400.42","128158495","4926","29","CA Quimper Bretagne Occidentale"
"4266",200068120,"3-TOTAL-HORS ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",864,"10164","9450.41","316301468","9957","29","CA Quimper Bretagne Occidentale"
"4267",200068120,"3-TOTAL-HORS ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",163,"1570","1394.36","53980733","1528","29","CA Quimper Bretagne Occidentale"
"4268",200068120,"3-TOTAL-HORS ESS","3-ENSEIGNEMENT",96,"3422","2536.71","80952201","2990","29","CA Quimper Bretagne Occidentale"
"4269",200068120,"3-TOTAL-HORS ESS","4-SANTÉ HUMAINE",155,"4742","3897.1","131964220","4434","29","CA Quimper Bretagne Occidentale"
"4270",200068120,"3-TOTAL-HORS ESS","5-ACTION SOCIALE",22,"1748","1532.57","43340125","1619","29","CA Quimper Bretagne Occidentale"
"4271",200068120,"3-TOTAL-HORS ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",6,"339","454.16","13193030","321","29","CA Quimper Bretagne Occidentale"
"4272",200068120,"3-TOTAL-HORS ESS","5B-AIDE A DOMICILE",5,"167","101.62","2019891","146","29","CA Quimper Bretagne Occidentale"
"4273",200068120,"3-TOTAL-HORS ESS","5D-ACCUEIL DE JEUNES ENFANTS",3,"18","16.03","337109","17","29","CA Quimper Bretagne Occidentale"
"4274",200068120,"3-TOTAL-HORS ESS","5E-AUTRES ACTIONS SOCIALES",8,"1224","960.76","27790095","1135","29","CA Quimper Bretagne Occidentale"
"4275",200068120,"3-TOTAL-HORS ESS","6-ARTS, SPECTACLES",10,"s","s","s","s","29","CA Quimper Bretagne Occidentale"
"4276",200068120,"3-TOTAL-HORS ESS","7-SPORT ET LOISIRS",20,"67","45.41","1205075","55","29","CA Quimper Bretagne Occidentale"
"4277",200068120,"3-TOTAL-HORS ESS","8-NON-CLASSES",2,"s","s","s","s","29","CA Quimper Bretagne Occidentale"
"4278",200068120,"3-TOTAL-HORS ESS","9-SERVICES DIVERS",2359,"25446","21929","682350106","23756","29","CA Quimper Bretagne Occidentale"
"4279",200068120,"3-TOTAL-HORS ESS","TOUS SECTEURS",3691,"47173","40802.15","1310662382","44348","29","CA Quimper Bretagne Occidentale"
"4280",200068500,"1-TOTAL-ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",3,"s","s","s","s","59","CA de Cambrai"
"4281",200068500,"1-TOTAL-ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",21,"109","104.4","4792528","107","59","CA de Cambrai"
"4282",200068500,"1-TOTAL-ESS","3-ENSEIGNEMENT",20,"495","421.9","14271347","449","59","CA de Cambrai"
"4283",200068500,"1-TOTAL-ESS","4-SANTÉ HUMAINE",6,"s","s","s","s","59","CA de Cambrai"
"4284",200068500,"1-TOTAL-ESS","5-ACTION SOCIALE",63,"2420","1931.18","44666459","2310","59","CA de Cambrai"
"4285",200068500,"1-TOTAL-ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",30,"1158","971.11","24942991","1126","59","CA de Cambrai"
"4286",200068500,"1-TOTAL-ESS","5B-AIDE A DOMICILE",8,"412","255.71","5281603","374","59","CA de Cambrai"
"4287",200068500,"1-TOTAL-ESS","5C-AIDE PAR LE TRAVAIL",5,"s","s","s","s","59","CA de Cambrai"
"4288",200068500,"1-TOTAL-ESS","5D-ACCUEIL DE JEUNES ENFANTS",1,"s","s","s","s","59","CA de Cambrai"
"4289",200068500,"1-TOTAL-ESS","5E-AUTRES ACTIONS SOCIALES",19,"381","287.74","7511299","352","59","CA de Cambrai"
"4290",200068500,"1-TOTAL-ESS","6-ARTS, SPECTACLES",9,"11","7.39","169171","4","59","CA de Cambrai"
"4291",200068500,"1-TOTAL-ESS","7-SPORT ET LOISIRS",33,"194","93.61","2173004","107","59","CA de Cambrai"
"4292",200068500,"1-TOTAL-ESS","8-NON-CLASSES",36,"157","113.58","3440889","135","59","CA de Cambrai"
"4293",200068500,"1-TOTAL-ESS","9-SERVICES DIVERS",27,"505","404.29","11691334","461","59","CA de Cambrai"
"4294",200068500,"1-TOTAL-ESS","TOUS SECTEURS",218,"4409","3477.47","97225773","4085","59","CA de Cambrai"
"4295",200068500,"2-TOTAL-ASSOCIATIONS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",2,"s","s","s","s","59","CA de Cambrai"
"4296",200068500,"2-TOTAL-ASSOCIATIONS","3-ENSEIGNEMENT",18,"484","411.41","14019549","439","59","CA de Cambrai"
"4297",200068500,"2-TOTAL-ASSOCIATIONS","4-SANTÉ HUMAINE",6,"s","s","s","s","59","CA de Cambrai"
"4298",200068500,"2-TOTAL-ASSOCIATIONS","5-ACTION SOCIALE",63,"2420","1931.18","44666459","2310","59","CA de Cambrai"
"4299",200068500,"2-TOTAL-ASSOCIATIONS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",30,"1158","971.11","24942991","1126","59","CA de Cambrai"
"4300",200068500,"2-TOTAL-ASSOCIATIONS","5B-AIDE A DOMICILE",8,"412","255.71","5281603","374","59","CA de Cambrai"
"4301",200068500,"2-TOTAL-ASSOCIATIONS","5C-AIDE PAR LE TRAVAIL",5,"s","s","s","s","59","CA de Cambrai"
"4302",200068500,"2-TOTAL-ASSOCIATIONS","5D-ACCUEIL DE JEUNES ENFANTS",1,"s","s","s","s","59","CA de Cambrai"
"4303",200068500,"2-TOTAL-ASSOCIATIONS","5E-AUTRES ACTIONS SOCIALES",19,"381","287.74","7511299","352","59","CA de Cambrai"
"4304",200068500,"2-TOTAL-ASSOCIATIONS","6-ARTS, SPECTACLES",9,"11","7.39","169171","4","59","CA de Cambrai"
"4305",200068500,"2-TOTAL-ASSOCIATIONS","7-SPORT ET LOISIRS",33,"194","93.61","2173004","107","59","CA de Cambrai"
"4306",200068500,"2-TOTAL-ASSOCIATIONS","8-NON-CLASSES",36,"157","113.58","3440889","135","59","CA de Cambrai"
"4307",200068500,"2-TOTAL-ASSOCIATIONS","9-SERVICES DIVERS",15,"252","194.19","5325487","217","59","CA de Cambrai"
"4308",200068500,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",182,"3810","2987.34","77965741","3498","59","CA de Cambrai"
"4309",200068500,"3-TOTAL-HORS ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",544,"5887","5476.03","176449496","5732","59","CA de Cambrai"
"4310",200068500,"3-TOTAL-HORS ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",94,"380","328.47","12734434","364","59","CA de Cambrai"
"4311",200068500,"3-TOTAL-HORS ESS","3-ENSEIGNEMENT",116,"1414","1294.97","44245060","1383","59","CA de Cambrai"
"4312",200068500,"3-TOTAL-HORS ESS","4-SANTÉ HUMAINE",106,"2545","2160.2","73239693","2362","59","CA de Cambrai"
"4313",200068500,"3-TOTAL-HORS ESS","5-ACTION SOCIALE",22,"755","592.64","16183313","707","59","CA de Cambrai"
"4314",200068500,"3-TOTAL-HORS ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",4,"196","178.07","4764917","192","59","CA de Cambrai"
"4315",200068500,"3-TOTAL-HORS ESS","5B-AIDE A DOMICILE",2,"s","s","s","s","59","CA de Cambrai"
"4316",200068500,"3-TOTAL-HORS ESS","5D-ACCUEIL DE JEUNES ENFANTS",4,"s","s","s","s","59","CA de Cambrai"
"4317",200068500,"3-TOTAL-HORS ESS","5E-AUTRES ACTIONS SOCIALES",12,"486","367.34","10383545","448","59","CA de Cambrai"
"4318",200068500,"3-TOTAL-HORS ESS","6-ARTS, SPECTACLES",3,"5","10.9","323579","5","59","CA de Cambrai"
"4319",200068500,"3-TOTAL-HORS ESS","7-SPORT ET LOISIRS",14,"42","28.1","627329","35","59","CA de Cambrai"
"4320",200068500,"3-TOTAL-HORS ESS","9-SERVICES DIVERS",1334,"12097","9927.58","282967898","10822","59","CA de Cambrai"
"4321",200068500,"3-TOTAL-HORS ESS","TOUS SECTEURS",2233,"23125","19818.89","606770802","21410","59","CA de Cambrai"
"4322",200068641,"1-TOTAL-ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",4,"41","37.44","987595","40","31","CA Le Muretain Agglo"
"4323",200068641,"1-TOTAL-ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",32,"169","171.21","7182853","165","31","CA Le Muretain Agglo"
"4324",200068641,"1-TOTAL-ESS","3-ENSEIGNEMENT",24,"153","124.24","3878443","142","31","CA Le Muretain Agglo"
"4325",200068641,"1-TOTAL-ESS","4-SANTÉ HUMAINE",6,"57","47.62","2589305","57","31","CA Le Muretain Agglo"
"4326",200068641,"1-TOTAL-ESS","5-ACTION SOCIALE",27,"947","748.58","19488567","879","31","CA Le Muretain Agglo"
"4327",200068641,"1-TOTAL-ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",15,"787","652.02","17327273","742","31","CA Le Muretain Agglo"
"4328",200068641,"1-TOTAL-ESS","5B-AIDE A DOMICILE",4,"118","72.53","1622710","100","31","CA Le Muretain Agglo"
"4329",200068641,"1-TOTAL-ESS","5C-AIDE PAR LE TRAVAIL",1,"s","s","s","s","31","CA Le Muretain Agglo"
"4330",200068641,"1-TOTAL-ESS","5D-ACCUEIL DE JEUNES ENFANTS",1,"s","s","s","s","31","CA Le Muretain Agglo"
"4331",200068641,"1-TOTAL-ESS","5E-AUTRES ACTIONS SOCIALES",6,"29","15.63","321825","24","31","CA Le Muretain Agglo"
"4332",200068641,"1-TOTAL-ESS","6-ARTS, SPECTACLES",25,"37","18.01","538381","17","31","CA Le Muretain Agglo"
"4333",200068641,"1-TOTAL-ESS","7-SPORT ET LOISIRS",64,"194","50.14","1174928","79","31","CA Le Muretain Agglo"
"4334",200068641,"1-TOTAL-ESS","8-NON-CLASSES",39,"65","33.47","890122","41","31","CA Le Muretain Agglo"
"4335",200068641,"1-TOTAL-ESS","9-SERVICES DIVERS",20,"307","241.87","6746542","275","31","CA Le Muretain Agglo"
"4336",200068641,"1-TOTAL-ESS","TOUS SECTEURS",241,"1970","1472.58","43476736","1695","31","CA Le Muretain Agglo"
"4337",200068641,"2-TOTAL-ASSOCIATIONS","3-ENSEIGNEMENT",24,"153","124.24","3878443","142","31","CA Le Muretain Agglo"
"4338",200068641,"2-TOTAL-ASSOCIATIONS","4-SANTÉ HUMAINE",4,"47","39.35","2126759","47","31","CA Le Muretain Agglo"
"4339",200068641,"2-TOTAL-ASSOCIATIONS","5-ACTION SOCIALE",26,"895","702.54","18280266","828","31","CA Le Muretain Agglo"
"4340",200068641,"2-TOTAL-ASSOCIATIONS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",14,"735","605.98","16118972","691","31","CA Le Muretain Agglo"
"4341",200068641,"2-TOTAL-ASSOCIATIONS","5B-AIDE A DOMICILE",4,"118","72.53","1622710","100","31","CA Le Muretain Agglo"
"4342",200068641,"2-TOTAL-ASSOCIATIONS","5C-AIDE PAR LE TRAVAIL",1,"s","s","s","s","31","CA Le Muretain Agglo"
"4343",200068641,"2-TOTAL-ASSOCIATIONS","5D-ACCUEIL DE JEUNES ENFANTS",1,"s","s","s","s","31","CA Le Muretain Agglo"
"4344",200068641,"2-TOTAL-ASSOCIATIONS","5E-AUTRES ACTIONS SOCIALES",6,"29","15.63","321825","24","31","CA Le Muretain Agglo"
"4345",200068641,"2-TOTAL-ASSOCIATIONS","6-ARTS, SPECTACLES",25,"37","18.01","538381","17","31","CA Le Muretain Agglo"
"4346",200068641,"2-TOTAL-ASSOCIATIONS","7-SPORT ET LOISIRS",64,"194","50.14","1174928","79","31","CA Le Muretain Agglo"
"4347",200068641,"2-TOTAL-ASSOCIATIONS","8-NON-CLASSES",39,"65","33.47","890122","41","31","CA Le Muretain Agglo"
"4348",200068641,"2-TOTAL-ASSOCIATIONS","9-SERVICES DIVERS",13,"289","226.75","6310552","259","31","CA Le Muretain Agglo"
"4349",200068641,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",195,"1680","1194.5","33199451","1413","31","CA Le Muretain Agglo"
"4350",200068641,"3-TOTAL-HORS ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",798,"6732","6304.51","212704943","6553","31","CA Le Muretain Agglo"
"4351",200068641,"3-TOTAL-HORS ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",135,"558","478.81","19761441","536","31","CA Le Muretain Agglo"
"4352",200068641,"3-TOTAL-HORS ESS","3-ENSEIGNEMENT",108,"2030","1860.1","67480758","1994","31","CA Le Muretain Agglo"
"4353",200068641,"3-TOTAL-HORS ESS","4-SANTÉ HUMAINE",141,"1733","1413.65","43121118","1616","31","CA Le Muretain Agglo"
"4354",200068641,"3-TOTAL-HORS ESS","5-ACTION SOCIALE",25,"750","545.58","13047260","659","31","CA Le Muretain Agglo"
"4355",200068641,"3-TOTAL-HORS ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",5,"s","s","s","s","31","CA Le Muretain Agglo"
"4356",200068641,"3-TOTAL-HORS ESS","5B-AIDE A DOMICILE",6,"123","68.62","1520836","99","31","CA Le Muretain Agglo"
"4357",200068641,"3-TOTAL-HORS ESS","5C-AIDE PAR LE TRAVAIL",1,"s","s","s","s","31","CA Le Muretain Agglo"
"4358",200068641,"3-TOTAL-HORS ESS","5D-ACCUEIL DE JEUNES ENFANTS",6,"106","58.63","1255731","81","31","CA Le Muretain Agglo"
"4359",200068641,"3-TOTAL-HORS ESS","5E-AUTRES ACTIONS SOCIALES",7,"234","175.35","3903805","215","31","CA Le Muretain Agglo"
"4360",200068641,"3-TOTAL-HORS ESS","6-ARTS, SPECTACLES",3,"26","7.39","218256","10","31","CA Le Muretain Agglo"
"4361",200068641,"3-TOTAL-HORS ESS","7-SPORT ET LOISIRS",23,"65","52.19","1140131","57","31","CA Le Muretain Agglo"
"4362",200068641,"3-TOTAL-HORS ESS","9-SERVICES DIVERS",1889,"19272","15249.54","444778214","16971","31","CA Le Muretain Agglo"
"4363",200068641,"3-TOTAL-HORS ESS","TOUS SECTEURS",3122,"31166","25911.77","802252121","28396","31","CA Le Muretain Agglo"
"4364",200068658,"1-TOTAL-ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",3,"s","s","s","s","52","CA de Chaumont"
"4365",200068658,"1-TOTAL-ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",20,"211","202.75","8456740","207","52","CA de Chaumont"
"4366",200068658,"1-TOTAL-ESS","3-ENSEIGNEMENT",8,"202","176.37","5595500","195","52","CA de Chaumont"
"4367",200068658,"1-TOTAL-ESS","4-SANTÉ HUMAINE",5,"s","s","s","s","52","CA de Chaumont"
"4368",200068658,"1-TOTAL-ESS","5-ACTION SOCIALE",35,"1120","792.8","19399049","1040","52","CA de Chaumont"
"4369",200068658,"1-TOTAL-ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",10,"280","210.36","5634778","268","52","CA de Chaumont"
"4370",200068658,"1-TOTAL-ESS","5B-AIDE A DOMICILE",5,"s","s","s","s","52","CA de Chaumont"
"4371",200068658,"1-TOTAL-ESS","5C-AIDE PAR LE TRAVAIL",2,"s","s","s","s","52","CA de Chaumont"
"4372",200068658,"1-TOTAL-ESS","5E-AUTRES ACTIONS SOCIALES",18,"194","162.19","4532860","180","52","CA de Chaumont"
"4373",200068658,"1-TOTAL-ESS","6-ARTS, SPECTACLES",15,"10","10.34","311247","8","52","CA de Chaumont"
"4374",200068658,"1-TOTAL-ESS","7-SPORT ET LOISIRS",41,"104","60.54","1643623","77","52","CA de Chaumont"
"4375",200068658,"1-TOTAL-ESS","8-NON-CLASSES",40,"359","150.42","3718435","213","52","CA de Chaumont"
"4376",200068658,"1-TOTAL-ESS","9-SERVICES DIVERS",37,"341","318.81","9870231","289","52","CA de Chaumont"
"4377",200068658,"1-TOTAL-ESS","TOUS SECTEURS",204,"2402","1760.03","50751840","2083","52","CA de Chaumont"
"4378",200068658,"2-TOTAL-ASSOCIATIONS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","s","52","CA de Chaumont"
"4379",200068658,"2-TOTAL-ASSOCIATIONS","3-ENSEIGNEMENT",7,"190","167.93","5339944","183","52","CA de Chaumont"
"4380",200068658,"2-TOTAL-ASSOCIATIONS","4-SANTÉ HUMAINE",5,"s","s","s","s","52","CA de Chaumont"
"4381",200068658,"2-TOTAL-ASSOCIATIONS","5-ACTION SOCIALE",31,"1092","770.17","18689531","1012","52","CA de Chaumont"
"4382",200068658,"2-TOTAL-ASSOCIATIONS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",9,"261","200.34","5342706","249","52","CA de Chaumont"
"4383",200068658,"2-TOTAL-ASSOCIATIONS","5B-AIDE A DOMICILE",5,"s","s","s","s","52","CA de Chaumont"
"4384",200068658,"2-TOTAL-ASSOCIATIONS","5C-AIDE PAR LE TRAVAIL",2,"s","s","s","s","52","CA de Chaumont"
"4385",200068658,"2-TOTAL-ASSOCIATIONS","5E-AUTRES ACTIONS SOCIALES",15,"185","149.58","4115414","171","52","CA de Chaumont"
"4386",200068658,"2-TOTAL-ASSOCIATIONS","6-ARTS, SPECTACLES",14,"5","5.8","202689","3","52","CA de Chaumont"
"4387",200068658,"2-TOTAL-ASSOCIATIONS","7-SPORT ET LOISIRS",41,"104","60.54","1643623","77","52","CA de Chaumont"
"4388",200068658,"2-TOTAL-ASSOCIATIONS","8-NON-CLASSES",40,"359","150.42","3718435","213","52","CA de Chaumont"
"4389",200068658,"2-TOTAL-ASSOCIATIONS","9-SERVICES DIVERS",30,"234","215.53","6033933","183","52","CA de Chaumont"
"4390",200068658,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",169,"2034","1414.42","37277133","1720","52","CA de Chaumont"
"4391",200068658,"3-TOTAL-HORS ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",370,"4816","4490.9","147923237","4665","52","CA de Chaumont"
"4392",200068658,"3-TOTAL-HORS ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",48,"188","173.7","8784660","184","52","CA de Chaumont"
"4393",200068658,"3-TOTAL-HORS ESS","3-ENSEIGNEMENT",57,"1005","930.94","32857442","976","52","CA de Chaumont"
"4394",200068658,"3-TOTAL-HORS ESS","4-SANTÉ HUMAINE",70,"1452","1218.4","42426614","1289","52","CA de Chaumont"
"4395",200068658,"3-TOTAL-HORS ESS","5-ACTION SOCIALE",13,"335","278.18","8544644","307","52","CA de Chaumont"
"4396",200068658,"3-TOTAL-HORS ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",3,"139","129.76","3733256","133","52","CA de Chaumont"
"4397",200068658,"3-TOTAL-HORS ESS","5B-AIDE A DOMICILE",4,"57","30.77","799340","45","52","CA de Chaumont"
"4398",200068658,"3-TOTAL-HORS ESS","5E-AUTRES ACTIONS SOCIALES",6,"139","117.65","4012048","129","52","CA de Chaumont"
"4399",200068658,"3-TOTAL-HORS ESS","6-ARTS, SPECTACLES",4,"23","23.87","857096","23","52","CA de Chaumont"
"4400",200068658,"3-TOTAL-HORS ESS","7-SPORT ET LOISIRS",5,"7","4.78","97581","7","52","CA de Chaumont"
"4401",200068658,"3-TOTAL-HORS ESS","9-SERVICES DIVERS",823,"9211","7744.16","232836031","8526","52","CA de Chaumont"
"4402",200068658,"3-TOTAL-HORS ESS","TOUS SECTEURS",1390,"17037","14864.93","474327305","15977","52","CA de Chaumont"
"4403",200068666,"1-TOTAL-ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",2,"s","s","s","s","52","CA de Saint-Dizier Der et Blaise"
"4404",200068666,"1-TOTAL-ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",13,"52","46.67","1879941","51","52","CA de Saint-Dizier Der et Blaise"
"4405",200068666,"1-TOTAL-ESS","3-ENSEIGNEMENT",10,"213","181.67","6084686","201","52","CA de Saint-Dizier Der et Blaise"
"4406",200068666,"1-TOTAL-ESS","4-SANTÉ HUMAINE",6,"46","37.25","1664127","43","52","CA de Saint-Dizier Der et Blaise"
"4407",200068666,"1-TOTAL-ESS","5-ACTION SOCIALE",31,"1115","963.96","22209728","1081","52","CA de Saint-Dizier Der et Blaise"
"4408",200068666,"1-TOTAL-ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",10,"307","250.99","6880555","294","52","CA de Saint-Dizier Der et Blaise"
"4409",200068666,"1-TOTAL-ESS","5B-AIDE A DOMICILE",3,"s","s","s","s","52","CA de Saint-Dizier Der et Blaise"
"4410",200068666,"1-TOTAL-ESS","5C-AIDE PAR LE TRAVAIL",1,"s","s","s","s","52","CA de Saint-Dizier Der et Blaise"
"4411",200068666,"1-TOTAL-ESS","5D-ACCUEIL DE JEUNES ENFANTS",6,"26","28.16","538692","26","52","CA de Saint-Dizier Der et Blaise"
"4412",200068666,"1-TOTAL-ESS","5E-AUTRES ACTIONS SOCIALES",11,"635","562.45","13185098","620","52","CA de Saint-Dizier Der et Blaise"
"4413",200068666,"1-TOTAL-ESS","6-ARTS, SPECTACLES",5,"s","s","s","s","52","CA de Saint-Dizier Der et Blaise"
"4414",200068666,"1-TOTAL-ESS","7-SPORT ET LOISIRS",31,"44","21.62","516821","26","52","CA de Saint-Dizier Der et Blaise"
"4415",200068666,"1-TOTAL-ESS","8-NON-CLASSES",39,"381","175.73","3794694","226","52","CA de Saint-Dizier Der et Blaise"
"4416",200068666,"1-TOTAL-ESS","9-SERVICES DIVERS",21,"74","61.44","1786076","69","52","CA de Saint-Dizier Der et Blaise"
"4417",200068666,"1-TOTAL-ESS","TOUS SECTEURS",158,"1939","1496.07","38142687","1709","52","CA de Saint-Dizier Der et Blaise"
"4418",200068666,"2-TOTAL-ASSOCIATIONS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","s","52","CA de Saint-Dizier Der et Blaise"
"4419",200068666,"2-TOTAL-ASSOCIATIONS","3-ENSEIGNEMENT",8,"206","174.22","5890124","194","52","CA de Saint-Dizier Der et Blaise"
"4420",200068666,"2-TOTAL-ASSOCIATIONS","4-SANTÉ HUMAINE",5,"35","26.91","1212686","33","52","CA de Saint-Dizier Der et Blaise"
"4421",200068666,"2-TOTAL-ASSOCIATIONS","5-ACTION SOCIALE",26,"1001","863.62","19014339","967","52","CA de Saint-Dizier Der et Blaise"
"4422",200068666,"2-TOTAL-ASSOCIATIONS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",9,"300","244.49","6710264","287","52","CA de Saint-Dizier Der et Blaise"
"4423",200068666,"2-TOTAL-ASSOCIATIONS","5B-AIDE A DOMICILE",3,"s","s","s","s","52","CA de Saint-Dizier Der et Blaise"
