"REG","ESS","famille","taille_etab","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"Corse","ESS + Hors ESS","1. Coopérative","3 - Moyennes entreprises","1","1","s","s","s"
"Corse","ESS + Hors ESS","1. Coopérative","4 - Grandes entreprises","1","1","s","s","s"
"Corse","ESS + Hors ESS","2. Mutuelle","1 - Micro entreprise","42","4","s","s","5663997"
"Corse","ESS + Hors ESS","2. Mutuelle","2 - Petites entreprises","18","1","s","s","s"
"Corse","ESS + Hors ESS","2. Mutuelle","3 - Moyennes entreprises","1","0","s","s","s"
"Corse","ESS + Hors ESS","3. Association","1 - Micro entreprise","705","599","s","s","s"
"Corse","ESS + Hors ESS","3. Association","2 - Petites entreprises","176","123","3252","2684","74196370"
"Corse","ESS + Hors ESS","3. Association","3 - Moyennes entreprises","26","13","s","s","s"
"Corse","ESS + Hors ESS","4. Fondation","1 - Micro entreprise","1","0","s","s","s"
"Corse","ESS + Hors ESS","Privé Hors ESS","1 - Micro entreprise","13392","12182","27538","30522","830679641"
"Corse","ESS + Hors ESS","Privé Hors ESS","2 - Petites entreprises","1281","1075","22676","21780","694533966"
"Corse","ESS + Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","121","86","s","s","s"
"Corse","ESS + Hors ESS","Privé Hors ESS","4 - Grandes entreprises","7","5","s","s","s"
"Corse","ESS + Hors ESS","Public","1 - Micro entreprise","601","259","s","s","67966802"
"Corse","ESS + Hors ESS","Public","2 - Petites entreprises","281","136","5761","5415","188386650"
"Corse","ESS + Hors ESS","Public","3 - Moyennes entreprises","115","83","s","s","s"
"Corse","ESS + Hors ESS","Public","4 - Grandes entreprises","15","15","s","s","s"
"Grand-Est","ESS + Hors ESS","1. Coopérative","1 - Micro entreprise","1632","565","5224","5349","214676881"
"Grand-Est","ESS + Hors ESS","1. Coopérative","2 - Petites entreprises","470","262","7816","7488","319196864"
"Grand-Est","ESS + Hors ESS","1. Coopérative","3 - Moyennes entreprises","61","39","6871","6602","283521737"
"Grand-Est","ESS + Hors ESS","1. Coopérative","4 - Grandes entreprises","22","11","10140","9871","457746419"
"Grand-Est","ESS + Hors ESS","2. Mutuelle","1 - Micro entreprise","375","25","s","s","s"
"Grand-Est","ESS + Hors ESS","2. Mutuelle","2 - Petites entreprises","105","21","2101","1874","76581458"
"Grand-Est","ESS + Hors ESS","2. Mutuelle","3 - Moyennes entreprises","26","5","2480","2240","88157654"
"Grand-Est","ESS + Hors ESS","2. Mutuelle","4 - Grandes entreprises","3","1","s","s","s"
"Grand-Est","ESS + Hors ESS","3. Association","1 - Micro entreprise","9350","7969","17058","16491","464763360"
"Grand-Est","ESS + Hors ESS","3. Association","2 - Petites entreprises","2623","1596","52369","43024","1211109232"
"Grand-Est","ESS + Hors ESS","3. Association","3 - Moyennes entreprises","796","399","62744","52699","1368892631"
"Grand-Est","ESS + Hors ESS","3. Association","4 - Grandes entreprises","37","27","17833","14716","426487383"
"Grand-Est","ESS + Hors ESS","4. Fondation","1 - Micro entreprise","52","16","s","s","s"
"Grand-Est","ESS + Hors ESS","4. Fondation","2 - Petites entreprises","47","6","1253","1117","30986118"
"Grand-Est","ESS + Hors ESS","4. Fondation","3 - Moyennes entreprises","59","13","5122","4556","133951950"
"Grand-Est","ESS + Hors ESS","4. Fondation","4 - Grandes entreprises","8","2","s","s","s"
"Grand-Est","ESS + Hors ESS","Privé Hors ESS","1 - Micro entreprise","119378","100883","279761","264460","7641182668"
"Grand-Est","ESS + Hors ESS","Privé Hors ESS","2 - Petites entreprises","18161","12704","334109","306158","10000952867"
"Grand-Est","ESS + Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","3100","1850","287411","262959","9447075059"
"Grand-Est","ESS + Hors ESS","Privé Hors ESS","4 - Grandes entreprises","416","231","195859","185239","7213365558"
"Grand-Est","ESS + Hors ESS","Public","1 - Micro entreprise","11535","6571","32514","28880","909133351"
"Grand-Est","ESS + Hors ESS","Public","2 - Petites entreprises","3497","1455","69963","64411","2099959404"
"Grand-Est","ESS + Hors ESS","Public","3 - Moyennes entreprises","1432","974","132795","122165","4168756759"
"Grand-Est","ESS + Hors ESS","Public","4 - Grandes entreprises","264","175","206143","191598","6269416267"
"Guadeloupe","ESS + Hors ESS","1. Coopérative","1 - Micro entreprise","67","26","s","s","s"
"Guadeloupe","ESS + Hors ESS","1. Coopérative","2 - Petites entreprises","23","5","372","378","18409556"
"Guadeloupe","ESS + Hors ESS","1. Coopérative","3 - Moyennes entreprises","1","0","s","s","s"
"Guadeloupe","ESS + Hors ESS","2. Mutuelle","1 - Micro entreprise","30","6","91","85","3323221"
"Guadeloupe","ESS + Hors ESS","2. Mutuelle","2 - Petites entreprises","5","1","s","s","s"
"Guadeloupe","ESS + Hors ESS","2. Mutuelle","3 - Moyennes entreprises","1","1","s","s","s"
"Guadeloupe","ESS + Hors ESS","3. Association","1 - Micro entreprise","646","524","s","s","s"
"Guadeloupe","ESS + Hors ESS","3. Association","2 - Petites entreprises","234","161","4486","3851","113935519"
"Guadeloupe","ESS + Hors ESS","3. Association","3 - Moyennes entreprises","40","26","2791","2281","68286521"
"Guadeloupe","ESS + Hors ESS","3. Association","4 - Grandes entreprises","1","1","s","s","s"
"Guadeloupe","ESS + Hors ESS","4. Fondation","2 - Petites entreprises","2","0","s","s","s"
"Guadeloupe","ESS + Hors ESS","4. Fondation","3 - Moyennes entreprises","1","0","s","s","s"
"Guadeloupe","ESS + Hors ESS","Privé Hors ESS","1 - Micro entreprise","8593","7613","22576","21496","611918812"
"Guadeloupe","ESS + Hors ESS","Privé Hors ESS","2 - Petites entreprises","1150","929","19833","18137","618469660"
"Guadeloupe","ESS + Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","132","89","s","s","s"
"Guadeloupe","ESS + Hors ESS","Privé Hors ESS","4 - Grandes entreprises","12","8","s","s","s"
"Guadeloupe","ESS + Hors ESS","Public","1 - Micro entreprise","216","33","s","s","s"
"Guadeloupe","ESS + Hors ESS","Public","2 - Petites entreprises","255","61","5173","4985","220923398"
"Guadeloupe","ESS + Hors ESS","Public","3 - Moyennes entreprises","124","99","s","s","s"
"Guadeloupe","ESS + Hors ESS","Public","4 - Grandes entreprises","28","24","19942","19335","730296318"
"Guyane","ESS + Hors ESS","1. Coopérative","1 - Micro entreprise","15","6","s","s","s"
"Guyane","ESS + Hors ESS","1. Coopérative","2 - Petites entreprises","6","2","s","s","s"
"Guyane","ESS + Hors ESS","2. Mutuelle","1 - Micro entreprise","9","1","s","s","s"
"Guyane","ESS + Hors ESS","2. Mutuelle","2 - Petites entreprises","2","0","s","s","s"
"Guyane","ESS + Hors ESS","3. Association","1 - Micro entreprise","271","216","s","s","s"
"Guyane","ESS + Hors ESS","3. Association","2 - Petites entreprises","95","55","1858","1629","50246124"
"Guyane","ESS + Hors ESS","3. Association","3 - Moyennes entreprises","13","9","s","s","s"
"Guyane","ESS + Hors ESS","3. Association","4 - Grandes entreprises","1","0","s","s","s"
"Guyane","ESS + Hors ESS","4. Fondation","3 - Moyennes entreprises","1","0","s","s","s"
"Guyane","ESS + Hors ESS","Privé Hors ESS","1 - Micro entreprise","3338","2828","9010","8612","252866527"
"Guyane","ESS + Hors ESS","Privé Hors ESS","2 - Petites entreprises","478","386","8432","7650","262734018"
"Guyane","ESS + Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","64","44","s","s","s"
"Guyane","ESS + Hors ESS","Privé Hors ESS","4 - Grandes entreprises","1","1","s","s","s"
"Guyane","ESS + Hors ESS","Public","1 - Micro entreprise","87","13","s","s","s"
"Guyane","ESS + Hors ESS","Public","2 - Petites entreprises","192","34","4381","4184","191335080"
"Guyane","ESS + Hors ESS","Public","3 - Moyennes entreprises","83","68","s","s","s"
"Guyane","ESS + Hors ESS","Public","4 - Grandes entreprises","15","12","s","s","s"
"Hauts-de-France","ESS + Hors ESS","1. Coopérative","1 - Micro entreprise","1223","285","4320","4303","179220522"
"Hauts-de-France","ESS + Hors ESS","1. Coopérative","2 - Petites entreprises","236","78","3899","3792","151612903"
"Hauts-de-France","ESS + Hors ESS","1. Coopérative","3 - Moyennes entreprises","35","20","3816","3480","137481474"
"Hauts-de-France","ESS + Hors ESS","1. Coopérative","4 - Grandes entreprises","11","4","6045","5926","277393694"
"Hauts-de-France","ESS + Hors ESS","2. Mutuelle","1 - Micro entreprise","383","16","s","s","s"
"Hauts-de-France","ESS + Hors ESS","2. Mutuelle","2 - Petites entreprises","86","11","s","s","s"
"Hauts-de-France","ESS + Hors ESS","2. Mutuelle","3 - Moyennes entreprises","30","3","3131","2874","116621702"
"Hauts-de-France","ESS + Hors ESS","2. Mutuelle","4 - Grandes entreprises","1","0","s","s","s"
"Hauts-de-France","ESS + Hors ESS","3. Association","1 - Micro entreprise","8931","7773","14888","15805","448456583"
"Hauts-de-France","ESS + Hors ESS","3. Association","2 - Petites entreprises","2658","1525","54528","46073","1363449369"
"Hauts-de-France","ESS + Hors ESS","3. Association","3 - Moyennes entreprises","936","526","77668","64092","1742256654"
"Hauts-de-France","ESS + Hors ESS","3. Association","4 - Grandes entreprises","59","32","20625","16879","426027909"
"Hauts-de-France","ESS + Hors ESS","4. Fondation","1 - Micro entreprise","38","14","s","s","s"
"Hauts-de-France","ESS + Hors ESS","4. Fondation","2 - Petites entreprises","41","2","s","s","s"
"Hauts-de-France","ESS + Hors ESS","4. Fondation","3 - Moyennes entreprises","35","6","2913","2553","73595271"
"Hauts-de-France","ESS + Hors ESS","4. Fondation","4 - Grandes entreprises","5","1","s","s","s"
"Hauts-de-France","ESS + Hors ESS","Privé Hors ESS","1 - Micro entreprise","106749","89613","254365","245397","7045197938"
"Hauts-de-France","ESS + Hors ESS","Privé Hors ESS","2 - Petites entreprises","17282","11953","329382","301232","9662462308"
"Hauts-de-France","ESS + Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","3331","1845","316001","289500","10129552540"
"Hauts-de-France","ESS + Hors ESS","Privé Hors ESS","4 - Grandes entreprises","508","264","253345","233779","9000881884"
"Hauts-de-France","ESS + Hors ESS","Public","1 - Micro entreprise","8798","4056","29900","26787","845115432"
"Hauts-de-France","ESS + Hors ESS","Public","2 - Petites entreprises","3453","1399","66096","60375","1915821649"
"Hauts-de-France","ESS + Hors ESS","Public","3 - Moyennes entreprises","1598","1118","141888","130821","4305397449"
"Hauts-de-France","ESS + Hors ESS","Public","4 - Grandes entreprises","320","221","254543","234762","7582910087"
"Ile-de-France","ESS + Hors ESS","1. Coopérative","1 - Micro entreprise","1357","299","5921","6202","280613113"
"Ile-de-France","ESS + Hors ESS","1. Coopérative","2 - Petites entreprises","380","112","6485","6136","287919001"
"Ile-de-France","ESS + Hors ESS","1. Coopérative","3 - Moyennes entreprises","58","32","4559","4109","203820780"
"Ile-de-France","ESS + Hors ESS","1. Coopérative","4 - Grandes entreprises","23","12","17418","16822","921094434"
"Ile-de-France","ESS + Hors ESS","2. Mutuelle","1 - Micro entreprise","472","90","1588","2134","103833446"
"Ile-de-France","ESS + Hors ESS","2. Mutuelle","2 - Petites entreprises","174","56","3451","3008","146493773"
"Ile-de-France","ESS + Hors ESS","2. Mutuelle","3 - Moyennes entreprises","95","41","10400","9067","400860957"
"Ile-de-France","ESS + Hors ESS","2. Mutuelle","4 - Grandes entreprises","19","4","9014","8110","426617008"
"Ile-de-France","ESS + Hors ESS","3. Association","1 - Micro entreprise","22788","20233","38623","37888","1297870237"
"Ile-de-France","ESS + Hors ESS","3. Association","2 - Petites entreprises","5487","3459","101820","85158","2919543327"
"Ile-de-France","ESS + Hors ESS","3. Association","3 - Moyennes entreprises","1501","806","124065","106730","3459298899"
"Ile-de-France","ESS + Hors ESS","3. Association","4 - Grandes entreprises","87","63","39225","36149","1460138664"
"Ile-de-France","ESS + Hors ESS","4. Fondation","1 - Micro entreprise","233","151","788","791","32820436"
"Ile-de-France","ESS + Hors ESS","4. Fondation","2 - Petites entreprises","215","69","4894","4359","154692372"
"Ile-de-France","ESS + Hors ESS","4. Fondation","3 - Moyennes entreprises","129","36","11577","10189","340828331"
"Ile-de-France","ESS + Hors ESS","4. Fondation","4 - Grandes entreprises","19","8","13897","12918","540056968"
"Ile-de-France","ESS + Hors ESS","Privé Hors ESS","1 - Micro entreprise","341739","298868","773827","765976","27862419010"
"Ile-de-France","ESS + Hors ESS","Privé Hors ESS","2 - Petites entreprises","50747","37046","931147","858036","36633632278"
"Ile-de-France","ESS + Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","10178","5860","950108","880240","43736688053"
"Ile-de-France","ESS + Hors ESS","Privé Hors ESS","4 - Grandes entreprises","2069","968","1235931","1152224","66193312678"
"Ile-de-France","ESS + Hors ESS","Public","1 - Micro entreprise","6456","1290","28837","29338","992341114"
"Ile-de-France","ESS + Hors ESS","Public","2 - Petites entreprises","6701","1102","134485","126444","4205537573"
"Ile-de-France","ESS + Hors ESS","Public","3 - Moyennes entreprises","2742","1728","251224","234981","8752446194"
"Ile-de-France","ESS + Hors ESS","Public","4 - Grandes entreprises","940","544","816788","763832","28273077477"
"La Réunion","ESS + Hors ESS","1. Coopérative","1 - Micro entreprise","102","48","370","383","16499013"
"La Réunion","ESS + Hors ESS","1. Coopérative","2 - Petites entreprises","40","18","778","709","30565483"
"La Réunion","ESS + Hors ESS","1. Coopérative","3 - Moyennes entreprises","5","3","s","s","s"
"La Réunion","ESS + Hors ESS","1. Coopérative","4 - Grandes entreprises","2","2","s","s","s"
"La Réunion","ESS + Hors ESS","2. Mutuelle","1 - Micro entreprise","27","4","s","s","s"
"La Réunion","ESS + Hors ESS","2. Mutuelle","2 - Petites entreprises","12","2","s","s","s"
"La Réunion","ESS + Hors ESS","2. Mutuelle","3 - Moyennes entreprises","2","2","s","s","s"
"La Réunion","ESS + Hors ESS","3. Association","1 - Micro entreprise","1447","1292","s","s","s"
"La Réunion","ESS + Hors ESS","3. Association","2 - Petites entreprises","357","270","6674","5800","168412370"
"La Réunion","ESS + Hors ESS","3. Association","3 - Moyennes entreprises","82","51","6518","5433","153272246"
"La Réunion","ESS + Hors ESS","3. Association","4 - Grandes entreprises","6","4","s","s","s"
"La Réunion","ESS + Hors ESS","4. Fondation","1 - Micro entreprise","13","1","s","s","s"
"La Réunion","ESS + Hors ESS","4. Fondation","2 - Petites entreprises","16","1","s","s","s"
"La Réunion","ESS + Hors ESS","4. Fondation","3 - Moyennes entreprises","13","0","1117","1014","33437238"
"La Réunion","ESS + Hors ESS","Privé Hors ESS","1 - Micro entreprise","18726","16220","42077","41899","1104316488"
"La Réunion","ESS + Hors ESS","Privé Hors ESS","2 - Petites entreprises","2406","1906","42054","39207","1224704005"
"La Réunion","ESS + Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","320","225","29928","27366","990677225"
"La Réunion","ESS + Hors ESS","Privé Hors ESS","4 - Grandes entreprises","22","16","8543","7869","329155460"
"La Réunion","ESS + Hors ESS","Public","1 - Micro entreprise","272","14","1399","1392","69235050"
"La Réunion","ESS + Hors ESS","Public","2 - Petites entreprises","449","28","8392","7896","391492515"
"La Réunion","ESS + Hors ESS","Public","3 - Moyennes entreprises","209","162","22141","20155","937880139"
"La Réunion","ESS + Hors ESS","Public","4 - Grandes entreprises","51","46","52706","49133","1691288277"
"Martinique","ESS + Hors ESS","1. Coopérative","1 - Micro entreprise","81","31","314","349","16384414"
"Martinique","ESS + Hors ESS","1. Coopérative","2 - Petites entreprises","14","2","s","s","s"
"Martinique","ESS + Hors ESS","1. Coopérative","3 - Moyennes entreprises","3","1","s","s","s"
"Martinique","ESS + Hors ESS","2. Mutuelle","1 - Micro entreprise","21","5","s","75","2602844"
"Martinique","ESS + Hors ESS","2. Mutuelle","2 - Petites entreprises","8","2","s","s","s"
"Martinique","ESS + Hors ESS","2. Mutuelle","3 - Moyennes entreprises","3","2","s","s","s"
"Martinique","ESS + Hors ESS","3. Association","1 - Micro entreprise","661","589","s","s","s"
"Martinique","ESS + Hors ESS","3. Association","2 - Petites entreprises","201","148","3705","3211","98435479"
"Martinique","ESS + Hors ESS","3. Association","3 - Moyennes entreprises","51","37","3989","3306","100503586"
"Martinique","ESS + Hors ESS","3. Association","4 - Grandes entreprises","2","2","s","s","s"
"Martinique","ESS + Hors ESS","4. Fondation","1 - Micro entreprise","1","1","s","s","s"
"Martinique","ESS + Hors ESS","4. Fondation","2 - Petites entreprises","2","0","s","s","s"
"Martinique","ESS + Hors ESS","4. Fondation","3 - Moyennes entreprises","2","0","s","s","s"
"Martinique","ESS + Hors ESS","Privé Hors ESS","1 - Micro entreprise","8546","7506","21742","21567","626900447"
"Martinique","ESS + Hors ESS","Privé Hors ESS","2 - Petites entreprises","1188","966","21590","19927","655529654"
"Martinique","ESS + Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","153","117","s","s","s"
"Martinique","ESS + Hors ESS","Privé Hors ESS","4 - Grandes entreprises","13","11","s","s","s"
"Martinique","ESS + Hors ESS","Public","1 - Micro entreprise","187","40","s","s","s"
"Martinique","ESS + Hors ESS","Public","2 - Petites entreprises","263","51","4858","4549","206081110"
"Martinique","ESS + Hors ESS","Public","3 - Moyennes entreprises","138","113","s","s","s"
"Martinique","ESS + Hors ESS","Public","4 - Grandes entreprises","27","24","21615","20993","808783062"
"Normandie","ESS + Hors ESS","1. Coopérative","1 - Micro entreprise","924","339","2573","2656","101245068"
"Normandie","ESS + Hors ESS","1. Coopérative","2 - Petites entreprises","171","56","3435","3293","126150152"
"Normandie","ESS + Hors ESS","1. Coopérative","3 - Moyennes entreprises","29","13","2862","2689","113400787"
"Normandie","ESS + Hors ESS","1. Coopérative","4 - Grandes entreprises","10","6","7043","6929","288110728"
"Normandie","ESS + Hors ESS","2. Mutuelle","1 - Micro entreprise","377","5","s","s","s"
"Normandie","ESS + Hors ESS","2. Mutuelle","2 - Petites entreprises","63","7","s","s","s"
"Normandie","ESS + Hors ESS","2. Mutuelle","3 - Moyennes entreprises","19","0","1556","1414","44969066"
"Normandie","ESS + Hors ESS","2. Mutuelle","4 - Grandes entreprises","2","2","s","s","s"
"Normandie","ESS + Hors ESS","3. Association","1 - Micro entreprise","6445","5707","10515","10353","282390314"
"Normandie","ESS + Hors ESS","3. Association","2 - Petites entreprises","1577","991","31032","25615","738539827"
"Normandie","ESS + Hors ESS","3. Association","3 - Moyennes entreprises","478","271","38800","32947","865996859"
"Normandie","ESS + Hors ESS","3. Association","4 - Grandes entreprises","19","17","8538","6159","146147320"
"Normandie","ESS + Hors ESS","4. Fondation","1 - Micro entreprise","11","4","s","s","s"
"Normandie","ESS + Hors ESS","4. Fondation","2 - Petites entreprises","15","1","s","s","s"
"Normandie","ESS + Hors ESS","4. Fondation","3 - Moyennes entreprises","23","8","1582","1395","39126604"
"Normandie","ESS + Hors ESS","4. Fondation","4 - Grandes entreprises","5","3","s","s","s"
"Normandie","ESS + Hors ESS","Privé Hors ESS","1 - Micro entreprise","71549","60405","166186","159786","4422305287"
"Normandie","ESS + Hors ESS","Privé Hors ESS","2 - Petites entreprises","10399","7301","196836","183059","5793524969"
"Normandie","ESS + Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","1891","1100","176490","161960","5516540092"
"Normandie","ESS + Hors ESS","Privé Hors ESS","4 - Grandes entreprises","254","138","127284","119437","4939457760"
"Normandie","ESS + Hors ESS","Public","1 - Micro entreprise","5594","2742","18313","16541","518596545"
"Normandie","ESS + Hors ESS","Public","2 - Petites entreprises","2178","1035","41734","38266","1200939131"
"Normandie","ESS + Hors ESS","Public","3 - Moyennes entreprises","814","623","74090","68170","2266226702"
"Normandie","ESS + Hors ESS","Public","4 - Grandes entreprises","197","144","138055","127990","4038630579"
"Nouvelle-Aquitaine","ESS + Hors ESS","1. Coopérative","1 - Micro entreprise","1730","708","5590","5896","220857854"
"Nouvelle-Aquitaine","ESS + Hors ESS","1. Coopérative","2 - Petites entreprises","466","189","8852","8420","295628072"
"Nouvelle-Aquitaine","ESS + Hors ESS","1. Coopérative","3 - Moyennes entreprises","92","49","8353","7825","261721786"
"Nouvelle-Aquitaine","ESS + Hors ESS","1. Coopérative","4 - Grandes entreprises","22","11","12952","12800","558750281"
"Nouvelle-Aquitaine","ESS + Hors ESS","2. Mutuelle","1 - Micro entreprise","593","14","s","s","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","2. Mutuelle","2 - Petites entreprises","138","14","s","s","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","2. Mutuelle","3 - Moyennes entreprises","45","7","4499","3979","147798026"
"Nouvelle-Aquitaine","ESS + Hors ESS","2. Mutuelle","4 - Grandes entreprises","13","5","8884","8426","435875077"
"Nouvelle-Aquitaine","ESS + Hors ESS","3. Association","1 - Micro entreprise","13811","12221","s","s","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","3. Association","2 - Petites entreprises","3169","2108","60873","51374","1439175877"
"Nouvelle-Aquitaine","ESS + Hors ESS","3. Association","3 - Moyennes entreprises","852","489","68056","57267","1517279115"
"Nouvelle-Aquitaine","ESS + Hors ESS","3. Association","4 - Grandes entreprises","23","17","s","s","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","4. Fondation","1 - Micro entreprise","39","11","s","s","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","4. Fondation","2 - Petites entreprises","48","5","s","s","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","4. Fondation","3 - Moyennes entreprises","41","5","3257","2911","77415888"
"Nouvelle-Aquitaine","ESS + Hors ESS","4. Fondation","4 - Grandes entreprises","2","1","s","s","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","Privé Hors ESS","1 - Micro entreprise","153199","129401","341964","339059","9384691234"
"Nouvelle-Aquitaine","ESS + Hors ESS","Privé Hors ESS","2 - Petites entreprises","20196","14172","372248","345871","10892211068"
"Nouvelle-Aquitaine","ESS + Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","3135","1844","279351","257883","8832348865"
"Nouvelle-Aquitaine","ESS + Hors ESS","Privé Hors ESS","4 - Grandes entreprises","344","191","158801","147579","6040752318"
"Nouvelle-Aquitaine","ESS + Hors ESS","Public","1 - Micro entreprise","9495","4279","33295","30168","921593556"
"Nouvelle-Aquitaine","ESS + Hors ESS","Public","2 - Petites entreprises","3969","1981","77945","71910","2238169045"
"Nouvelle-Aquitaine","ESS + Hors ESS","Public","3 - Moyennes entreprises","1618","1198","144167","132593","4320840583"
"Nouvelle-Aquitaine","ESS + Hors ESS","Public","4 - Grandes entreprises","308","205","266447","239891","7653085982"
"Occitanie","ESS + Hors ESS","1. Coopérative","1 - Micro entreprise","1868","849","6564","6798","255615732"
"Occitanie","ESS + Hors ESS","1. Coopérative","2 - Petites entreprises","396","194","6685","6547","231048581"
"Occitanie","ESS + Hors ESS","1. Coopérative","3 - Moyennes entreprises","66","46","5958","5574","205873459"
"Occitanie","ESS + Hors ESS","1. Coopérative","4 - Grandes entreprises","16","7","9489","9325","431936735"
"Occitanie","ESS + Hors ESS","2. Mutuelle","1 - Micro entreprise","599","26","s","s","s"
"Occitanie","ESS + Hors ESS","2. Mutuelle","2 - Petites entreprises","176","14","3394","3018","106795584"
"Occitanie","ESS + Hors ESS","2. Mutuelle","3 - Moyennes entreprises","57","9","4793","4260","146482515"
"Occitanie","ESS + Hors ESS","2. Mutuelle","4 - Grandes entreprises","8","2","s","s","s"
"Occitanie","ESS + Hors ESS","3. Association","1 - Micro entreprise","14687","13184","22962","22626","609129850"
"Occitanie","ESS + Hors ESS","3. Association","2 - Petites entreprises","2993","2012","58648","49048","1394030569"
"Occitanie","ESS + Hors ESS","3. Association","3 - Moyennes entreprises","912","477","69257","58525","1571898722"
"Occitanie","ESS + Hors ESS","3. Association","4 - Grandes entreprises","29","21","13427","10731","282871549"
"Occitanie","ESS + Hors ESS","4. Fondation","1 - Micro entreprise","25","10","s","s","s"
"Occitanie","ESS + Hors ESS","4. Fondation","2 - Petites entreprises","23","3","668","570","17418132"
"Occitanie","ESS + Hors ESS","4. Fondation","3 - Moyennes entreprises","22","5","1512","1346","40468776"
"Occitanie","ESS + Hors ESS","4. Fondation","4 - Grandes entreprises","1","1","s","s","s"
"Occitanie","ESS + Hors ESS","Privé Hors ESS","1 - Micro entreprise","151291","129364","326669","321978","8971366869"
"Occitanie","ESS + Hors ESS","Privé Hors ESS","2 - Petites entreprises","18661","12961","336494","308526","9909288916"
"Occitanie","ESS + Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","2868","1624","251345","228146","8121738650"
"Occitanie","ESS + Hors ESS","Privé Hors ESS","4 - Grandes entreprises","336","157","179893","167783","7532953534"
"Occitanie","ESS + Hors ESS","Public","1 - Micro entreprise","8858","4125","30071","27051","857462944"
"Occitanie","ESS + Hors ESS","Public","2 - Petites entreprises","3786","1696","74953","68726","2151375160"
"Occitanie","ESS + Hors ESS","Public","3 - Moyennes entreprises","1598","1137","151953","138806","4571679403"
"Occitanie","ESS + Hors ESS","Public","4 - Grandes entreprises","283","190","237010","219852","7221454688"
"Pays de la Loire","ESS + Hors ESS","1. Coopérative","1 - Micro entreprise","1320","507","4121","4380","159847913"
"Pays de la Loire","ESS + Hors ESS","1. Coopérative","2 - Petites entreprises","339","92","6077","5686","222038356"
"Pays de la Loire","ESS + Hors ESS","1. Coopérative","3 - Moyennes entreprises","57","30","5950","5847","208801579"
"Pays de la Loire","ESS + Hors ESS","1. Coopérative","4 - Grandes entreprises","18","11","10121","9447","413183756"
"Pays de la Loire","ESS + Hors ESS","2. Mutuelle","1 - Micro entreprise","328","14","s","s","s"
"Pays de la Loire","ESS + Hors ESS","2. Mutuelle","2 - Petites entreprises","113","7","s","s","s"
"Pays de la Loire","ESS + Hors ESS","2. Mutuelle","3 - Moyennes entreprises","41","4","3402","3008","99573767"
"Pays de la Loire","ESS + Hors ESS","2. Mutuelle","4 - Grandes entreprises","5","1","s","s","s"
"Pays de la Loire","ESS + Hors ESS","3. Association","1 - Micro entreprise","9468","8265","s","s","s"
"Pays de la Loire","ESS + Hors ESS","3. Association","2 - Petites entreprises","2469","1580","48026","39967","1157404199"
"Pays de la Loire","ESS + Hors ESS","3. Association","3 - Moyennes entreprises","654","396","51243","43420","1203219588"
"Pays de la Loire","ESS + Hors ESS","3. Association","4 - Grandes entreprises","27","20","s","s","s"
"Pays de la Loire","ESS + Hors ESS","4. Fondation","1 - Micro entreprise","16","8","s","s","s"
"Pays de la Loire","ESS + Hors ESS","4. Fondation","2 - Petites entreprises","15","0","s","s","s"
"Pays de la Loire","ESS + Hors ESS","4. Fondation","3 - Moyennes entreprises","20","3","1890","1578","46796369"
"Pays de la Loire","ESS + Hors ESS","Privé Hors ESS","1 - Micro entreprise","81588","67928","193098","191411","5396450473"
"Pays de la Loire","ESS + Hors ESS","Privé Hors ESS","2 - Petites entreprises","13129","9215","246145","228608","7335002647"
"Pays de la Loire","ESS + Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","2667","1666","250461","230457","7886538971"
"Pays de la Loire","ESS + Hors ESS","Privé Hors ESS","4 - Grandes entreprises","367","201","166858","154794","5815559760"
"Pays de la Loire","ESS + Hors ESS","Public","1 - Micro entreprise","2849","984","12266","11514","370929444"
"Pays de la Loire","ESS + Hors ESS","Public","2 - Petites entreprises","1986","890","39439","35564","1113555069"
"Pays de la Loire","ESS + Hors ESS","Public","3 - Moyennes entreprises","902","652","81276","74013","2418688905"
"Pays de la Loire","ESS + Hors ESS","Public","4 - Grandes entreprises","170","117","133361","123969","4011939796"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","1. Coopérative","1 - Micro entreprise","915","518","3502","3642","142078460"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","1. Coopérative","2 - Petites entreprises","224","120","3496","3383","129705023"
