"DEP","typo_Asso","typo_Asso_det","type_emploi","nb_poste"
"27","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","442"
"28","ACTION SOCIALE (QB)","Ensemble","Ensemble","4606"
"28","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"28","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","83"
"28","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","116"
"28","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","1305"
"28","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","s"
"28","NON-CLASSES (94.99Z)","Ensemble","Ensemble","462"
"28","SANTE HUMAINE (QA)","Ensemble","Ensemble","271"
"28","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","748"
"28","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","474"
"29","ACTION SOCIALE (QB)","Ensemble","Ensemble","12761"
"29","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","61"
"29","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","378"
"29","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","854"
"29","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","7588"
"29","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","452"
"29","NON-CLASSES (94.99Z)","Ensemble","Ensemble","1751"
"29","SANTE HUMAINE (QA)","Ensemble","Ensemble","703"
"29","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","3065"
"29","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","1069"
"2A","ACTION SOCIALE (QB)","Ensemble","Ensemble","1993"
"2A","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"2A","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","s"
"2A","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","82"
"2A","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","167"
"2A","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","28"
"2A","NON-CLASSES (94.99Z)","Ensemble","Ensemble","331"
"2A","SANTE HUMAINE (QA)","Ensemble","Ensemble","53"
"2A","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","119"
"2A","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","118"
"2B","ACTION SOCIALE (QB)","Ensemble","Ensemble","2103"
"2B","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","59"
"2B","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","130"
"2B","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","244"
"2B","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","14"
"2B","NON-CLASSES (94.99Z)","Ensemble","Ensemble","502"
"2B","SANTE HUMAINE (QA)","Ensemble","Ensemble","136"
"2B","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","141"
"2B","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","215"
"30","ACTION SOCIALE (QB)","Ensemble","Ensemble","10472"
"30","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"30","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","330"
"30","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","224"
"30","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","2868"
"30","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","s"
"30","NON-CLASSES (94.99Z)","Ensemble","Ensemble","1831"
"30","SANTE HUMAINE (QA)","Ensemble","Ensemble","584"
"30","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","649"
"30","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","589"
"31","ACTION SOCIALE (QB)","Ensemble","Ensemble","17317"
"31","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"31","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","935"
"31","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","982"
"31","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","5763"
"31","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","s"
"31","NON-CLASSES (94.99Z)","Ensemble","Ensemble","4120"
"31","SANTE HUMAINE (QA)","Ensemble","Ensemble","1838"
"31","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","1840"
"31","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","2657"
"32","ACTION SOCIALE (QB)","Ensemble","Ensemble","2851"
"32","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","49"
"32","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","75"
"32","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","134"
"32","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","623"
"32","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","44"
"32","NON-CLASSES (94.99Z)","Ensemble","Ensemble","431"
"32","SANTE HUMAINE (QA)","Ensemble","Ensemble","122"
"32","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","806"
"32","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","99"
"33","ACTION SOCIALE (QB)","Ensemble","Ensemble","21726"
"33","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"33","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","765"
"33","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","1072"
"33","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","6074"
"33","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","s"
"33","NON-CLASSES (94.99Z)","Ensemble","Ensemble","2889"
"33","SANTE HUMAINE (QA)","Ensemble","Ensemble","3121"
"33","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","3497"
"33","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","2597"
"34","ACTION SOCIALE (QB)","Ensemble","Ensemble","15577"
"34","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"34","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","797"
"34","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","662"
"34","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","4289"
"34","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","s"
"34","NON-CLASSES (94.99Z)","Ensemble","Ensemble","2770"
"34","SANTE HUMAINE (QA)","Ensemble","Ensemble","1229"
"34","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","1454"
"34","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","1283"
"35","ACTION SOCIALE (QB)","Ensemble","Ensemble","15828"
"35","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"35","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","522"
"35","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","1805"
"35","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","9393"
"35","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","s"
"35","NON-CLASSES (94.99Z)","Ensemble","Ensemble","2806"
"35","SANTE HUMAINE (QA)","Ensemble","Ensemble","1511"
"35","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","2941"
"35","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","1474"
"36","ACTION SOCIALE (QB)","Ensemble","Ensemble","3821"
"36","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"36","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","93"
"36","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","111"
"36","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","483"
"36","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","s"
"36","NON-CLASSES (94.99Z)","Ensemble","Ensemble","634"
"36","SANTE HUMAINE (QA)","Ensemble","Ensemble","121"
"36","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","553"
"36","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","231"
"37","ACTION SOCIALE (QB)","Ensemble","Ensemble","9015"
"37","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"37","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","s"
"37","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","462"
"37","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","2819"
"37","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","185"
"37","NON-CLASSES (94.99Z)","Ensemble","Ensemble","1259"
"37","SANTE HUMAINE (QA)","Ensemble","Ensemble","682"
"37","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","1252"
"37","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","642"
"38","ACTION SOCIALE (QB)","Ensemble","Ensemble","14009"
"38","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"38","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","474"
"38","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","785"
"38","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","4736"
"38","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","s"
"38","NON-CLASSES (94.99Z)","Ensemble","Ensemble","2687"
"38","SANTE HUMAINE (QA)","Ensemble","Ensemble","1843"
"38","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","1864"
"38","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","1579"
"39","ACTION SOCIALE (QB)","Ensemble","Ensemble","3581"
"39","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"39","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","s"
"39","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","286"
"39","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","1043"
"39","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","182"
"39","NON-CLASSES (94.99Z)","Ensemble","Ensemble","543"
"39","SANTE HUMAINE (QA)","Ensemble","Ensemble","161"
"39","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","768"
"39","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","183"
"40","ACTION SOCIALE (QB)","Ensemble","Ensemble","3618"
"40","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"40","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","105"
"40","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","283"
"40","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","1010"
"40","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","s"
"40","NON-CLASSES (94.99Z)","Ensemble","Ensemble","333"
"40","SANTE HUMAINE (QA)","Ensemble","Ensemble","811"
"40","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","1599"
"40","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","475"
"41","ACTION SOCIALE (QB)","Ensemble","Ensemble","3922"
"41","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"41","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","111"
"41","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","158"
"41","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","1141"
"41","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","149"
"41","NON-CLASSES (94.99Z)","Ensemble","Ensemble","576"
"41","SANTE HUMAINE (QA)","Ensemble","Ensemble","s"
"41","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","909"
"41","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","445"
"42","ACTION SOCIALE (QB)","Ensemble","Ensemble","11987"
"42","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"42","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","s"
"42","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","372"
"42","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","5026"
"42","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","231"
"42","NON-CLASSES (94.99Z)","Ensemble","Ensemble","1956"
"42","SANTE HUMAINE (QA)","Ensemble","Ensemble","977"
"42","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","1345"
"42","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","927"
"43","ACTION SOCIALE (QB)","Ensemble","Ensemble","5193"
"43","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"43","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","s"
"43","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","211"
"43","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","1817"
"43","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","147"
"43","NON-CLASSES (94.99Z)","Ensemble","Ensemble","443"
"43","SANTE HUMAINE (QA)","Ensemble","Ensemble","1326"
"43","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","606"
"43","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","327"
"44","ACTION SOCIALE (QB)","Ensemble","Ensemble","21746"
"44","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"44","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","s"
"44","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","1094"
"44","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","11945"
"44","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","825"
"44","NON-CLASSES (94.99Z)","Ensemble","Ensemble","2916"
"44","SANTE HUMAINE (QA)","Ensemble","Ensemble","2141"
"44","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","4105"
"44","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","2566"
"45","ACTION SOCIALE (QB)","Ensemble","Ensemble","7234"
"45","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"45","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","273"
"45","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","593"
"45","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","2315"
"45","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","s"
"45","NON-CLASSES (94.99Z)","Ensemble","Ensemble","1114"
"45","SANTE HUMAINE (QA)","Ensemble","Ensemble","794"
"45","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","1104"
"45","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","710"
"46","ACTION SOCIALE (QB)","Ensemble","Ensemble","3033"
"46","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","66"
"46","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","151"
"46","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","410"
"46","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","77"
"46","NON-CLASSES (94.99Z)","Ensemble","Ensemble","464"
"46","SANTE HUMAINE (QA)","Ensemble","Ensemble","898"
"46","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","519"
"46","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","100"
"47","ACTION SOCIALE (QB)","Ensemble","Ensemble","5668"
"47","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"47","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","104"
"47","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","371"
"47","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","1177"
"47","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","s"
"47","NON-CLASSES (94.99Z)","Ensemble","Ensemble","355"
"47","SANTE HUMAINE (QA)","Ensemble","Ensemble","478"
"47","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","1510"
"47","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","392"
"48","ACTION SOCIALE (QB)","Ensemble","Ensemble","3598"
"48","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"48","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","s"
"48","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","179"
"48","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","746"
"48","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","24"
"48","NON-CLASSES (94.99Z)","Ensemble","Ensemble","362"
"48","SANTE HUMAINE (QA)","Ensemble","Ensemble","606"
"48","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","318"
"48","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","90"
"49","ACTION SOCIALE (QB)","Ensemble","Ensemble","13385"
"49","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"49","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","s"
"49","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","1107"
"49","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","8793"
"49","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","351"
"49","NON-CLASSES (94.99Z)","Ensemble","Ensemble","1888"
"49","SANTE HUMAINE (QA)","Ensemble","Ensemble","1569"
"49","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","1979"
"49","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","1013"
"50","ACTION SOCIALE (QB)","Ensemble","Ensemble","7149"
"50","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"50","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","s"
"50","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","446"
"50","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","2101"
"50","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","239"
"50","NON-CLASSES (94.99Z)","Ensemble","Ensemble","1113"
"50","SANTE HUMAINE (QA)","Ensemble","Ensemble","347"
"50","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","989"
"50","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","609"
"51","ACTION SOCIALE (QB)","Ensemble","Ensemble","8268"
"51","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"51","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","241"
"51","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","364"
"51","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","2705"
"51","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","s"
"51","NON-CLASSES (94.99Z)","Ensemble","Ensemble","1037"
"51","SANTE HUMAINE (QA)","Ensemble","Ensemble","1246"
"51","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","1626"
"51","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","367"
"52","ACTION SOCIALE (QB)","Ensemble","Ensemble","2631"
"52","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"52","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","s"
"52","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","111"
"52","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","431"
"52","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","27"
"52","NON-CLASSES (94.99Z)","Ensemble","Ensemble","574"
"52","SANTE HUMAINE (QA)","Ensemble","Ensemble","107"
"52","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","320"
"52","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","119"
"53","ACTION SOCIALE (QB)","Ensemble","Ensemble","4571"
"53","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"53","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","s"
"53","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","423"
"53","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","2547"
"53","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","125"
"53","NON-CLASSES (94.99Z)","Ensemble","Ensemble","628"
"53","SANTE HUMAINE (QA)","Ensemble","Ensemble","211"
"53","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","897"
"53","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","225"
"54","ACTION SOCIALE (QB)","Ensemble","Ensemble","11553"
"54","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","74"
"54","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","454"
"54","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","595"
"54","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","2438"
"54","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","194"
"54","NON-CLASSES (94.99Z)","Ensemble","Ensemble","1713"
"54","SANTE HUMAINE (QA)","Ensemble","Ensemble","2848"
"54","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","1859"
"54","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","835"
"55","ACTION SOCIALE (QB)","Ensemble","Ensemble","2854"
"55","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"55","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","69"
"55","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","117"
"55","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","556"
"55","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","s"
"55","NON-CLASSES (94.99Z)","Ensemble","Ensemble","359"
"55","SANTE HUMAINE (QA)","Ensemble","Ensemble","99"
"55","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","457"
"55","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","100"
"56","ACTION SOCIALE (QB)","Ensemble","Ensemble","8192"
"56","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"56","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","s"
"56","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","929"
"56","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","7081"
"56","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","386"
"56","NON-CLASSES (94.99Z)","Ensemble","Ensemble","1307"
"56","SANTE HUMAINE (QA)","Ensemble","Ensemble","1932"
"56","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","1520"
"56","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","676"
"57","ACTION SOCIALE (QB)","Ensemble","Ensemble","17369"
"57","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"57","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","s"
"57","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","589"
"57","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","2638"
"57","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","438"
"57","NON-CLASSES (94.99Z)","Ensemble","Ensemble","1322"
"57","SANTE HUMAINE (QA)","Ensemble","Ensemble","4143"
"57","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","1645"
"57","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","645"
"58","ACTION SOCIALE (QB)","Ensemble","Ensemble","3690"
"58","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"58","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","52"
"58","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","151"
"58","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","588"
"58","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","s"
"58","NON-CLASSES (94.99Z)","Ensemble","Ensemble","565"
"58","SANTE HUMAINE (QA)","Ensemble","Ensemble","201"
"58","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","321"
"58","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","142"
"59","ACTION SOCIALE (QB)","Ensemble","Ensemble","45827"
"59","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","144"
"59","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","1296"
"59","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","1552"
"59","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","19730"
"59","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","356"
"59","NON-CLASSES (94.99Z)","Ensemble","Ensemble","5356"
"59","SANTE HUMAINE (QA)","Ensemble","Ensemble","3525"
"59","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","4333"
"59","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","1881"
"60","ACTION SOCIALE (QB)","Ensemble","Ensemble","9710"
"60","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","99"
"60","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","171"
"60","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","301"
"60","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","3072"
"60","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","173"
"60","NON-CLASSES (94.99Z)","Ensemble","Ensemble","1261"
"60","SANTE HUMAINE (QA)","Ensemble","Ensemble","1064"
"60","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","1883"
"60","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","794"
"61","ACTION SOCIALE (QB)","Ensemble","Ensemble","7255"
"61","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"61","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","s"
"61","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","160"
"61","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","1789"
"61","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","76"
