"","EPCI","jurid2","typo2","nb_etab","non_annexe","eff_EQTP","rem_brut","dep_epci","nom_complet"
"5801",200071454,"3-TOTAL-HORS ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",652,"7608","7305.45","280146031","27","CA Evreux Portes de Normandie"
"5802",200071454,"3-TOTAL-HORS ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",115,"424","403.9","19892289","27","CA Evreux Portes de Normandie"
"5803",200071454,"3-TOTAL-HORS ESS","3-ENSEIGNEMENT",149,"3010","2713.23","91180042","27","CA Evreux Portes de Normandie"
"5804",200071454,"3-TOTAL-HORS ESS","4-SANTÉ HUMAINE",107,"3449","3242.02","112724628","27","CA Evreux Portes de Normandie"
"5805",200071454,"3-TOTAL-HORS ESS","5-ACTION SOCIALE",38,"1696","1518.39","46592824","27","CA Evreux Portes de Normandie"
"5806",200071454,"3-TOTAL-HORS ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",10,"628","590.54","17874372","27","CA Evreux Portes de Normandie"
"5807",200071454,"3-TOTAL-HORS ESS","5B-AIDE A DOMICILE",15,"220","162.7","3590200","27","CA Evreux Portes de Normandie"
"5808",200071454,"3-TOTAL-HORS ESS","5D-ACCUEIL DE JEUNES ENFANTS",3,"12","8.72","165611","27","CA Evreux Portes de Normandie"
"5809",200071454,"3-TOTAL-HORS ESS","5E-AUTRES ACTIONS SOCIALES",10,"836","756.43","24962641","27","CA Evreux Portes de Normandie"
"5810",200071454,"3-TOTAL-HORS ESS","6-ARTS, SPECTACLES",12,"s","s","s","27","CA Evreux Portes de Normandie"
"5811",200071454,"3-TOTAL-HORS ESS","7-SPORT ET LOISIRS",28,"120","115.17","4183874","27","CA Evreux Portes de Normandie"
"5812",200071454,"3-TOTAL-HORS ESS","8-NON-CLASSES",1,"s","s","s","27","CA Evreux Portes de Normandie"
"5813",200071454,"3-TOTAL-HORS ESS","9-SERVICES DIVERS",1861,"20989","19612.97","601516413","27","CA Evreux Portes de Normandie"
"5814",200071454,"3-TOTAL-HORS ESS","TOUS SECTEURS",2963,"37356","34973.39","1158343202","27","CA Evreux Portes de Normandie"
"5815",200071678,"1-TOTAL-ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",12,"428","416.91","19232228","49","CA Agglomération du Choletais"
"5816",200071678,"1-TOTAL-ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",23,"199","196.66","8675633","49","CA Agglomération du Choletais"
"5817",200071678,"1-TOTAL-ESS","3-ENSEIGNEMENT",74,"1216","1064.4","35206507","49","CA Agglomération du Choletais"
"5818",200071678,"1-TOTAL-ESS","4-SANTÉ HUMAINE",5,"164","134.35","6100569","49","CA Agglomération du Choletais"
"5819",200071678,"1-TOTAL-ESS","5-ACTION SOCIALE",83,"2177","1866.58","45063768","49","CA Agglomération du Choletais"
"5820",200071678,"1-TOTAL-ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",19,"655","649.71","17567699","49","CA Agglomération du Choletais"
"5821",200071678,"1-TOTAL-ESS","5B-AIDE A DOMICILE",18,"471","344.11","9316477","49","CA Agglomération du Choletais"
"5822",200071678,"1-TOTAL-ESS","5C-AIDE PAR LE TRAVAIL",7,"585","488.83","8490767","49","CA Agglomération du Choletais"
"5823",200071678,"1-TOTAL-ESS","5D-ACCUEIL DE JEUNES ENFANTS",19,"67","56.91","1385509","49","CA Agglomération du Choletais"
"5824",200071678,"1-TOTAL-ESS","5E-AUTRES ACTIONS SOCIALES",20,"399","327.02","8303316","49","CA Agglomération du Choletais"
"5825",200071678,"1-TOTAL-ESS","6-ARTS, SPECTACLES",26,"53","56.8","1724960","49","CA Agglomération du Choletais"
"5826",200071678,"1-TOTAL-ESS","7-SPORT ET LOISIRS",88,"146","111.85","3003329","49","CA Agglomération du Choletais"
"5827",200071678,"1-TOTAL-ESS","8-NON-CLASSES",61,"174","150.62","4841435","49","CA Agglomération du Choletais"
"5828",200071678,"1-TOTAL-ESS","9-SERVICES DIVERS",50,"394","370.95","11524493","49","CA Agglomération du Choletais"
"5829",200071678,"1-TOTAL-ESS","TOUS SECTEURS",422,"4951","4369.12","135372922","49","CA Agglomération du Choletais"
"5830",200071678,"2-TOTAL-ASSOCIATIONS","3-ENSEIGNEMENT",70,"1174","1023.85","34047858","49","CA Agglomération du Choletais"
"5831",200071678,"2-TOTAL-ASSOCIATIONS","4-SANTÉ HUMAINE",4,"157","128.8","5797126","49","CA Agglomération du Choletais"
"5832",200071678,"2-TOTAL-ASSOCIATIONS","5-ACTION SOCIALE",79,"2018","1733.38","41064841","49","CA Agglomération du Choletais"
"5833",200071678,"2-TOTAL-ASSOCIATIONS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",19,"655","649.71","17567699","49","CA Agglomération du Choletais"
"5834",200071678,"2-TOTAL-ASSOCIATIONS","5B-AIDE A DOMICILE",17,"421","297.72","7274125","49","CA Agglomération du Choletais"
"5835",200071678,"2-TOTAL-ASSOCIATIONS","5C-AIDE PAR LE TRAVAIL",6,"493","412.6","6781727","49","CA Agglomération du Choletais"
"5836",200071678,"2-TOTAL-ASSOCIATIONS","5D-ACCUEIL DE JEUNES ENFANTS",17,"50","46.33","1137974","49","CA Agglomération du Choletais"
"5837",200071678,"2-TOTAL-ASSOCIATIONS","5E-AUTRES ACTIONS SOCIALES",20,"399","327.02","8303316","49","CA Agglomération du Choletais"
"5838",200071678,"2-TOTAL-ASSOCIATIONS","6-ARTS, SPECTACLES",25,"44","46.33","1355267","49","CA Agglomération du Choletais"
"5839",200071678,"2-TOTAL-ASSOCIATIONS","7-SPORT ET LOISIRS",88,"146","111.85","3003329","49","CA Agglomération du Choletais"
"5840",200071678,"2-TOTAL-ASSOCIATIONS","8-NON-CLASSES",61,"174","150.62","4841435","49","CA Agglomération du Choletais"
"5841",200071678,"2-TOTAL-ASSOCIATIONS","9-SERVICES DIVERS",29,"201","186.22","5279809","49","CA Agglomération du Choletais"
"5842",200071678,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",356,"3914","3381.05","95389665","49","CA Agglomération du Choletais"
"5843",200071678,"3-TOTAL-HORS ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",990,"16369","15758.46","544454496","49","CA Agglomération du Choletais"
"5844",200071678,"3-TOTAL-HORS ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",146,"675","648.23","29870470","49","CA Agglomération du Choletais"
"5845",200071678,"3-TOTAL-HORS ESS","3-ENSEIGNEMENT",92,"1232","1153.17","40799098","49","CA Agglomération du Choletais"
"5846",200071678,"3-TOTAL-HORS ESS","4-SANTÉ HUMAINE",129,"3098","2833.86","94654138","49","CA Agglomération du Choletais"
"5847",200071678,"3-TOTAL-HORS ESS","5-ACTION SOCIALE",32,"933","831.22","21809855","49","CA Agglomération du Choletais"
"5848",200071678,"3-TOTAL-HORS ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",11,"468","431.98","12035818","49","CA Agglomération du Choletais"
"5849",200071678,"3-TOTAL-HORS ESS","5B-AIDE A DOMICILE",10,"153","104.38","2231825","49","CA Agglomération du Choletais"
"5850",200071678,"3-TOTAL-HORS ESS","5D-ACCUEIL DE JEUNES ENFANTS",5,"136","135.99","3631397","49","CA Agglomération du Choletais"
"5851",200071678,"3-TOTAL-HORS ESS","5E-AUTRES ACTIONS SOCIALES",6,"176","158.87","3910815","49","CA Agglomération du Choletais"
"5852",200071678,"3-TOTAL-HORS ESS","6-ARTS, SPECTACLES",9,"9","8.95","313824","49","CA Agglomération du Choletais"
"5853",200071678,"3-TOTAL-HORS ESS","7-SPORT ET LOISIRS",19,"193","165.52","5446666","49","CA Agglomération du Choletais"
"5854",200071678,"3-TOTAL-HORS ESS","9-SERVICES DIVERS",1864,"15838","14631.54","450647902","49","CA Agglomération du Choletais"
"5855",200071678,"3-TOTAL-HORS ESS","TOUS SECTEURS",3281,"38347","36030.95","1187996449","49","CA Agglomération du Choletais"
"5856",200071751,"1-TOTAL-ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",28,"331","316.14","10278325","01","CA du Bassin de Bourg-en-Bresse"
"5857",200071751,"1-TOTAL-ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",51,"564","571.87","24958570","01","CA du Bassin de Bourg-en-Bresse"
"5858",200071751,"1-TOTAL-ESS","3-ENSEIGNEMENT",46,"770","681.73","22692861","01","CA du Bassin de Bourg-en-Bresse"
"5859",200071751,"1-TOTAL-ESS","4-SANTÉ HUMAINE",26,"1202","1025.93","38385963","01","CA du Bassin de Bourg-en-Bresse"
"5860",200071751,"1-TOTAL-ESS","5-ACTION SOCIALE",114,"4386","3677.28","92822644","01","CA du Bassin de Bourg-en-Bresse"
"5861",200071751,"1-TOTAL-ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",46,"1716","1474.45","41968770","01","CA du Bassin de Bourg-en-Bresse"
"5862",200071751,"1-TOTAL-ESS","5B-AIDE A DOMICILE",13,"582","473.89","10206110","01","CA du Bassin de Bourg-en-Bresse"
"5863",200071751,"1-TOTAL-ESS","5C-AIDE PAR LE TRAVAIL",7,"490","420.57","6463137","01","CA du Bassin de Bourg-en-Bresse"
"5864",200071751,"1-TOTAL-ESS","5D-ACCUEIL DE JEUNES ENFANTS",8,"143","128.05","3086696","01","CA du Bassin de Bourg-en-Bresse"
"5865",200071751,"1-TOTAL-ESS","5E-AUTRES ACTIONS SOCIALES",40,"1455","1180.32","31097931","01","CA du Bassin de Bourg-en-Bresse"
"5866",200071751,"1-TOTAL-ESS","6-ARTS, SPECTACLES",51,"79","61.15","2046961","01","CA du Bassin de Bourg-en-Bresse"
"5867",200071751,"1-TOTAL-ESS","7-SPORT ET LOISIRS",127,"206","164.53","4381345","01","CA du Bassin de Bourg-en-Bresse"
"5868",200071751,"1-TOTAL-ESS","8-NON-CLASSES",127,"514","457.8","12553948","01","CA du Bassin de Bourg-en-Bresse"
"5869",200071751,"1-TOTAL-ESS","9-SERVICES DIVERS",118,"1009","929.72","31410395","01","CA du Bassin de Bourg-en-Bresse"
"5870",200071751,"1-TOTAL-ESS","TOUS SECTEURS",688,"9061","7886.15","239531012","01","CA du Bassin de Bourg-en-Bresse"
"5871",200071751,"2-TOTAL-ASSOCIATIONS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",4,"s","s","s","01","CA du Bassin de Bourg-en-Bresse"
"5872",200071751,"2-TOTAL-ASSOCIATIONS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",2,"s","s","s","01","CA du Bassin de Bourg-en-Bresse"
"5873",200071751,"2-TOTAL-ASSOCIATIONS","3-ENSEIGNEMENT",45,"762","677.63","22579136","01","CA du Bassin de Bourg-en-Bresse"
"5874",200071751,"2-TOTAL-ASSOCIATIONS","4-SANTÉ HUMAINE",22,"1155","994.15","37041822","01","CA du Bassin de Bourg-en-Bresse"
"5875",200071751,"2-TOTAL-ASSOCIATIONS","5-ACTION SOCIALE",112,"4309","3611.5","90709274","01","CA du Bassin de Bourg-en-Bresse"
"5876",200071751,"2-TOTAL-ASSOCIATIONS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",45,"1646","1417.42","40092102","01","CA du Bassin de Bourg-en-Bresse"
"5877",200071751,"2-TOTAL-ASSOCIATIONS","5B-AIDE A DOMICILE",12,"575","465.14","9969408","01","CA du Bassin de Bourg-en-Bresse"
"5878",200071751,"2-TOTAL-ASSOCIATIONS","5C-AIDE PAR LE TRAVAIL",7,"490","420.57","6463137","01","CA du Bassin de Bourg-en-Bresse"
"5879",200071751,"2-TOTAL-ASSOCIATIONS","5D-ACCUEIL DE JEUNES ENFANTS",8,"143","128.05","3086696","01","CA du Bassin de Bourg-en-Bresse"
"5880",200071751,"2-TOTAL-ASSOCIATIONS","5E-AUTRES ACTIONS SOCIALES",40,"1455","1180.32","31097931","01","CA du Bassin de Bourg-en-Bresse"
"5881",200071751,"2-TOTAL-ASSOCIATIONS","6-ARTS, SPECTACLES",51,"79","61.15","2046961","01","CA du Bassin de Bourg-en-Bresse"
"5882",200071751,"2-TOTAL-ASSOCIATIONS","7-SPORT ET LOISIRS",127,"206","164.53","4381345","01","CA du Bassin de Bourg-en-Bresse"
"5883",200071751,"2-TOTAL-ASSOCIATIONS","8-NON-CLASSES",126,"507","451.77","12358080","01","CA du Bassin de Bourg-en-Bresse"
"5884",200071751,"2-TOTAL-ASSOCIATIONS","9-SERVICES DIVERS",78,"677","603.16","18748413","01","CA du Bassin de Bourg-en-Bresse"
"5885",200071751,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",567,"7786","6647.65","189912726","01","CA du Bassin de Bourg-en-Bresse"
"5886",200071751,"3-TOTAL-HORS ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1121,"11125","10691.28","362342059","01","CA du Bassin de Bourg-en-Bresse"
"5887",200071751,"3-TOTAL-HORS ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",187,"532","494.15","24783940","01","CA du Bassin de Bourg-en-Bresse"
"5888",200071751,"3-TOTAL-HORS ESS","3-ENSEIGNEMENT",155,"3053","2715.35","94888768","01","CA du Bassin de Bourg-en-Bresse"
"5889",200071751,"3-TOTAL-HORS ESS","4-SANTÉ HUMAINE",125,"2980","2676.17","90601421","01","CA du Bassin de Bourg-en-Bresse"
"5890",200071751,"3-TOTAL-HORS ESS","5-ACTION SOCIALE",28,"1813","1637.77","50369897","01","CA du Bassin de Bourg-en-Bresse"
"5891",200071751,"3-TOTAL-HORS ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",11,"820","734.55","21029784","01","CA du Bassin de Bourg-en-Bresse"
"5892",200071751,"3-TOTAL-HORS ESS","5B-AIDE A DOMICILE",6,"45","32.51","707264","01","CA du Bassin de Bourg-en-Bresse"
"5893",200071751,"3-TOTAL-HORS ESS","5D-ACCUEIL DE JEUNES ENFANTS",5,"72","55.48","1253119","01","CA du Bassin de Bourg-en-Bresse"
"5894",200071751,"3-TOTAL-HORS ESS","5E-AUTRES ACTIONS SOCIALES",6,"876","815.23","27379730","01","CA du Bassin de Bourg-en-Bresse"
"5895",200071751,"3-TOTAL-HORS ESS","6-ARTS, SPECTACLES",8,"s","s","s","01","CA du Bassin de Bourg-en-Bresse"
"5896",200071751,"3-TOTAL-HORS ESS","7-SPORT ET LOISIRS",36,"159","135.2","5163237","01","CA du Bassin de Bourg-en-Bresse"
"5897",200071751,"3-TOTAL-HORS ESS","8-NON-CLASSES",2,"s","s","s","01","CA du Bassin de Bourg-en-Bresse"
"5898",200071751,"3-TOTAL-HORS ESS","9-SERVICES DIVERS",2490,"23148","21587.46","689102178","01","CA du Bassin de Bourg-en-Bresse"
"5899",200071751,"3-TOTAL-HORS ESS","TOUS SECTEURS",4152,"42862","39981.3","1318778123","01","CA du Bassin de Bourg-en-Bresse"
"5900",200071785,"1-TOTAL-ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",2,"s","s","s","02","CA Chauny Tergnier La Fère"
"5901",200071785,"1-TOTAL-ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",17,"53","59.03","2532487","02","CA Chauny Tergnier La Fère"
"5902",200071785,"1-TOTAL-ESS","3-ENSEIGNEMENT",14,"231","215.6","6886966","02","CA Chauny Tergnier La Fère"
"5903",200071785,"1-TOTAL-ESS","4-SANTÉ HUMAINE",7,"76","71.37","3334596","02","CA Chauny Tergnier La Fère"
"5904",200071785,"1-TOTAL-ESS","5-ACTION SOCIALE",20,"659","598.5","13413662","02","CA Chauny Tergnier La Fère"
"5905",200071785,"1-TOTAL-ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",10,"207","183.12","5484767","02","CA Chauny Tergnier La Fère"
"5906",200071785,"1-TOTAL-ESS","5B-AIDE A DOMICILE",2,"s","s","s","02","CA Chauny Tergnier La Fère"
"5907",200071785,"1-TOTAL-ESS","5C-AIDE PAR LE TRAVAIL",1,"s","s","s","02","CA Chauny Tergnier La Fère"
"5908",200071785,"1-TOTAL-ESS","5D-ACCUEIL DE JEUNES ENFANTS",1,"s","s","s","02","CA Chauny Tergnier La Fère"
"5909",200071785,"1-TOTAL-ESS","5E-AUTRES ACTIONS SOCIALES",6,"103","92.92","2871950","02","CA Chauny Tergnier La Fère"
"5910",200071785,"1-TOTAL-ESS","6-ARTS, SPECTACLES",7,"s","s","s","02","CA Chauny Tergnier La Fère"
"5911",200071785,"1-TOTAL-ESS","7-SPORT ET LOISIRS",24,"26","20.15","551355","02","CA Chauny Tergnier La Fère"
"5912",200071785,"1-TOTAL-ESS","8-NON-CLASSES",12,"95","73.41","2054238","02","CA Chauny Tergnier La Fère"
"5913",200071785,"1-TOTAL-ESS","9-SERVICES DIVERS",10,"57","44.26","1163017","02","CA Chauny Tergnier La Fère"
"5914",200071785,"1-TOTAL-ESS","TOUS SECTEURS",113,"1206","1092.08","30206150","02","CA Chauny Tergnier La Fère"
"5915",200071785,"2-TOTAL-ASSOCIATIONS","3-ENSEIGNEMENT",14,"231","215.6","6886966","02","CA Chauny Tergnier La Fère"
"5916",200071785,"2-TOTAL-ASSOCIATIONS","4-SANTÉ HUMAINE",5,"75","60.11","2933205","02","CA Chauny Tergnier La Fère"
"5917",200071785,"2-TOTAL-ASSOCIATIONS","5-ACTION SOCIALE",20,"659","598.5","13413662","02","CA Chauny Tergnier La Fère"
"5918",200071785,"2-TOTAL-ASSOCIATIONS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",10,"207","183.12","5484767","02","CA Chauny Tergnier La Fère"
"5919",200071785,"2-TOTAL-ASSOCIATIONS","5B-AIDE A DOMICILE",2,"s","s","s","02","CA Chauny Tergnier La Fère"
"5920",200071785,"2-TOTAL-ASSOCIATIONS","5C-AIDE PAR LE TRAVAIL",1,"s","s","s","02","CA Chauny Tergnier La Fère"
"5921",200071785,"2-TOTAL-ASSOCIATIONS","5D-ACCUEIL DE JEUNES ENFANTS",1,"s","s","s","02","CA Chauny Tergnier La Fère"
"5922",200071785,"2-TOTAL-ASSOCIATIONS","5E-AUTRES ACTIONS SOCIALES",6,"103","92.92","2871950","02","CA Chauny Tergnier La Fère"
"5923",200071785,"2-TOTAL-ASSOCIATIONS","6-ARTS, SPECTACLES",7,"5","6.53","202728","02","CA Chauny Tergnier La Fère"
"5924",200071785,"2-TOTAL-ASSOCIATIONS","7-SPORT ET LOISIRS",24,"26","20.15","551355","02","CA Chauny Tergnier La Fère"
"5925",200071785,"2-TOTAL-ASSOCIATIONS","8-NON-CLASSES",12,"95","73.41","2054238","02","CA Chauny Tergnier La Fère"
"5926",200071785,"2-TOTAL-ASSOCIATIONS","9-SERVICES DIVERS",7,"46","31.76","848161","02","CA Chauny Tergnier La Fère"
"5927",200071785,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",89,"1137","1006.06","26890315","02","CA Chauny Tergnier La Fère"
"5928",200071785,"3-TOTAL-HORS ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",317,"2819","2735.06","91223059","02","CA Chauny Tergnier La Fère"
"5929",200071785,"3-TOTAL-HORS ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",40,"100","78.31","3424422","02","CA Chauny Tergnier La Fère"
"5930",200071785,"3-TOTAL-HORS ESS","3-ENSEIGNEMENT",88,"956","888.07","30871809","02","CA Chauny Tergnier La Fère"
"5931",200071785,"3-TOTAL-HORS ESS","4-SANTÉ HUMAINE",39,"1586","1511.47","48259695","02","CA Chauny Tergnier La Fère"
"5932",200071785,"3-TOTAL-HORS ESS","5-ACTION SOCIALE",18,"538","476.31","12235340","02","CA Chauny Tergnier La Fère"
"5933",200071785,"3-TOTAL-HORS ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",5,"357","333.37","8931422","02","CA Chauny Tergnier La Fère"
"5934",200071785,"3-TOTAL-HORS ESS","5B-AIDE A DOMICILE",3,"95","70.06","1553488","02","CA Chauny Tergnier La Fère"
"5935",200071785,"3-TOTAL-HORS ESS","5D-ACCUEIL DE JEUNES ENFANTS",5,"17","16.59","336235","02","CA Chauny Tergnier La Fère"
"5936",200071785,"3-TOTAL-HORS ESS","5E-AUTRES ACTIONS SOCIALES",5,"69","56.29","1414195","02","CA Chauny Tergnier La Fère"
"5937",200071785,"3-TOTAL-HORS ESS","6-ARTS, SPECTACLES",4,"s","s","s","02","CA Chauny Tergnier La Fère"
"5938",200071785,"3-TOTAL-HORS ESS","7-SPORT ET LOISIRS",9,"12","8.86","175815","02","CA Chauny Tergnier La Fère"
"5939",200071785,"3-TOTAL-HORS ESS","8-NON-CLASSES",1,"s","s","s","02","CA Chauny Tergnier La Fère"
"5940",200071785,"3-TOTAL-HORS ESS","9-SERVICES DIVERS",582,"4802","4460.29","130256516","02","CA Chauny Tergnier La Fère"
"5941",200071785,"3-TOTAL-HORS ESS","TOUS SECTEURS",1098,"10821","10163.81","316575533","02","CA Chauny Tergnier La Fère"
"5942",200071827,"1-TOTAL-ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",11,"189","184.56","5789657","16","CA du Grand Angoulême"
"5943",200071827,"1-TOTAL-ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",55,"1179","1158.3","53820710","16","CA du Grand Angoulême"
"5944",200071827,"1-TOTAL-ESS","3-ENSEIGNEMENT",34,"553","514.59","16871743","16","CA du Grand Angoulême"
"5945",200071827,"1-TOTAL-ESS","4-SANTÉ HUMAINE",13,"359","329.95","12934252","16","CA du Grand Angoulême"
"5946",200071827,"1-TOTAL-ESS","5-ACTION SOCIALE",106,"2586","2267.09","55779844","16","CA du Grand Angoulême"
"5947",200071827,"1-TOTAL-ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",23,"802","741.75","19383094","16","CA du Grand Angoulême"
"5948",200071827,"1-TOTAL-ESS","5B-AIDE A DOMICILE",21,"620","539.14","12735954","16","CA du Grand Angoulême"
"5949",200071827,"1-TOTAL-ESS","5C-AIDE PAR LE TRAVAIL",4,"s","s","s","16","CA du Grand Angoulême"
"5950",200071827,"1-TOTAL-ESS","5D-ACCUEIL DE JEUNES ENFANTS",1,"s","s","s","16","CA du Grand Angoulême"
"5951",200071827,"1-TOTAL-ESS","5E-AUTRES ACTIONS SOCIALES",57,"848","689.6","18957417","16","CA du Grand Angoulême"
"5952",200071827,"1-TOTAL-ESS","6-ARTS, SPECTACLES",47,"94","84","2564702","16","CA du Grand Angoulême"
"5953",200071827,"1-TOTAL-ESS","7-SPORT ET LOISIRS",105,"310","261.79","6973879","16","CA du Grand Angoulême"
"5954",200071827,"1-TOTAL-ESS","8-NON-CLASSES",115,"545","503.28","12579365","16","CA du Grand Angoulême"
"5955",200071827,"1-TOTAL-ESS","9-SERVICES DIVERS",80,"1028","930.99","28171138","16","CA du Grand Angoulême"
"5956",200071827,"1-TOTAL-ESS","TOUS SECTEURS",566,"6843","6234.55","195485290","16","CA du Grand Angoulême"
"5957",200071827,"2-TOTAL-ASSOCIATIONS","3-ENSEIGNEMENT",32,"525","493.83","16296745","16","CA du Grand Angoulême"
"5958",200071827,"2-TOTAL-ASSOCIATIONS","4-SANTÉ HUMAINE",9,"277","253.68","9445038","16","CA du Grand Angoulême"
"5959",200071827,"2-TOTAL-ASSOCIATIONS","5-ACTION SOCIALE",100,"2159","1850.36","45095698","16","CA du Grand Angoulême"
"5960",200071827,"2-TOTAL-ASSOCIATIONS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",19,"549","489.95","12850242","16","CA du Grand Angoulême"
"5961",200071827,"2-TOTAL-ASSOCIATIONS","5B-AIDE A DOMICILE",19,"446","374.21","8584660","16","CA du Grand Angoulême"
"5962",200071827,"2-TOTAL-ASSOCIATIONS","5C-AIDE PAR LE TRAVAIL",4,"s","s","s","16","CA du Grand Angoulême"
"5963",200071827,"2-TOTAL-ASSOCIATIONS","5D-ACCUEIL DE JEUNES ENFANTS",1,"s","s","s","16","CA du Grand Angoulême"
"5964",200071827,"2-TOTAL-ASSOCIATIONS","5E-AUTRES ACTIONS SOCIALES",57,"848","689.6","18957417","16","CA du Grand Angoulême"
"5965",200071827,"2-TOTAL-ASSOCIATIONS","6-ARTS, SPECTACLES",47,"94","84","2564702","16","CA du Grand Angoulême"
"5966",200071827,"2-TOTAL-ASSOCIATIONS","7-SPORT ET LOISIRS",105,"310","261.79","6973879","16","CA du Grand Angoulême"
"5967",200071827,"2-TOTAL-ASSOCIATIONS","8-NON-CLASSES",115,"545","503.28","12579365","16","CA du Grand Angoulême"
"5968",200071827,"2-TOTAL-ASSOCIATIONS","9-SERVICES DIVERS",62,"730","662.98","20019680","16","CA du Grand Angoulême"
"5969",200071827,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",470,"4640","4109.92","112975107","16","CA du Grand Angoulême"
"5970",200071827,"3-TOTAL-HORS ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",999,"12657","12204.4","446224136","16","CA du Grand Angoulême"
"5971",200071827,"3-TOTAL-HORS ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",184,"873","829.29","36525886","16","CA du Grand Angoulême"
"5972",200071827,"3-TOTAL-HORS ESS","3-ENSEIGNEMENT",204,"3292","2980.33","103674171","16","CA du Grand Angoulême"
"5973",200071827,"3-TOTAL-HORS ESS","4-SANTÉ HUMAINE",205,"3694","3423.25","115558442","16","CA du Grand Angoulême"
"5974",200071827,"3-TOTAL-HORS ESS","5-ACTION SOCIALE",44,"1387","1238.89","35786649","16","CA du Grand Angoulême"
"5975",200071827,"3-TOTAL-HORS ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",20,"1003","922.76","27750895","16","CA du Grand Angoulême"
"5976",200071827,"3-TOTAL-HORS ESS","5B-AIDE A DOMICILE",8,"123","78.74","1689432","16","CA du Grand Angoulême"
"5977",200071827,"3-TOTAL-HORS ESS","5C-AIDE PAR LE TRAVAIL",1,"s","s","s","16","CA du Grand Angoulême"
"5978",200071827,"3-TOTAL-HORS ESS","5D-ACCUEIL DE JEUNES ENFANTS",5,"s","s","s","16","CA du Grand Angoulême"
"5979",200071827,"3-TOTAL-HORS ESS","5E-AUTRES ACTIONS SOCIALES",10,"128","123.49","3741699","16","CA du Grand Angoulême"
"5980",200071827,"3-TOTAL-HORS ESS","6-ARTS, SPECTACLES",14,"s","s","s","16","CA du Grand Angoulême"
"5981",200071827,"3-TOTAL-HORS ESS","7-SPORT ET LOISIRS",24,"134","120.63","3874953","16","CA du Grand Angoulême"
"5982",200071827,"3-TOTAL-HORS ESS","8-NON-CLASSES",1,"s","s","s","16","CA du Grand Angoulême"
"5983",200071827,"3-TOTAL-HORS ESS","9-SERVICES DIVERS",2448,"25548","24242.44","740224751","16","CA du Grand Angoulême"
"5984",200071827,"3-TOTAL-HORS ESS","TOUS SECTEURS",4123,"47681","45133.24","1484987589","16","CA du Grand Angoulême"
"5985",200071876,"1-TOTAL-ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",8,"634","660.5","19195950","49","CA Saumur Val de Loire"
"5986",200071876,"1-TOTAL-ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",24,"144","144.23","6362691","49","CA Saumur Val de Loire"
"5987",200071876,"1-TOTAL-ESS","3-ENSEIGNEMENT",40,"673","597.59","19277530","49","CA Saumur Val de Loire"
"5988",200071876,"1-TOTAL-ESS","4-SANTÉ HUMAINE",9,"177","132.14","4752193","49","CA Saumur Val de Loire"
