"REG","typo_Asso","typo_Asso_det","sexe","type_emploi","nb_poste"
"Pays de la Loire","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Ensemble","32836"
"Pays de la Loire","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Ensemble","1955"
"Pays de la Loire","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Ensemble","7812"
"Pays de la Loire","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ensemble","6040"
"Pays de la Loire","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ensemble","10080"
"Pays de la Loire","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Ensemble","5243"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ensemble","59760"
"Provence-Alpes-Côte d'Azur","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ensemble","181"
"Provence-Alpes-Côte d'Azur","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Ensemble","2495"
"Provence-Alpes-Côte d'Azur","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Ensemble","3629"
"Provence-Alpes-Côte d'Azur","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Ensemble","19313"
"Provence-Alpes-Côte d'Azur","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Ensemble","1495"
"Provence-Alpes-Côte d'Azur","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Ensemble","15111"
"Provence-Alpes-Côte d'Azur","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ensemble","12567"
"Provence-Alpes-Côte d'Azur","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ensemble","6828"
"Provence-Alpes-Côte d'Azur","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Ensemble","5459"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Ensemble","Ensemble","Aides","9127"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Ensemble","Ensemble","Apprentis","324"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ordinaires","99955"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Ensemble","Ensemble","Stagiaires","406"
"Auvergne-Rhône-Alpes","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Aides","s"
"Auvergne-Rhône-Alpes","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ordinaires","s"
"Auvergne-Rhône-Alpes","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Aides","128"
"Auvergne-Rhône-Alpes","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Apprentis","26"
"Auvergne-Rhône-Alpes","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Ordinaires","s"
"Auvergne-Rhône-Alpes","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Stagiaires","s"
"Auvergne-Rhône-Alpes","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Aides","373"
"Auvergne-Rhône-Alpes","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Ordinaires","4997"
"Auvergne-Rhône-Alpes","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Stagiaires","s"
"Auvergne-Rhône-Alpes","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Aides","1984"
"Auvergne-Rhône-Alpes","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Apprentis","138"
"Auvergne-Rhône-Alpes","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Ordinaires","40183"
"Auvergne-Rhône-Alpes","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Stagiaires","19"
"Auvergne-Rhône-Alpes","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Aides","149"
"Auvergne-Rhône-Alpes","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Ordinaires","3778"
"Auvergne-Rhône-Alpes","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Stagiaires","s"
"Auvergne-Rhône-Alpes","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Aides","1378"
"Auvergne-Rhône-Alpes","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Apprentis","100"
"Auvergne-Rhône-Alpes","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Ordinaires","17086"
"Auvergne-Rhône-Alpes","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Stagiaires","130"
"Auvergne-Rhône-Alpes","SANTE HUMAINE (QA)","Ensemble","Ensemble","Aides","s"
"Auvergne-Rhône-Alpes","SANTE HUMAINE (QA)","Ensemble","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ordinaires","17435"
"Auvergne-Rhône-Alpes","SANTE HUMAINE (QA)","Ensemble","Ensemble","Stagiaires","50"
"Auvergne-Rhône-Alpes","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Aides","2128"
"Auvergne-Rhône-Alpes","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Apprentis","285"
"Auvergne-Rhône-Alpes","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ordinaires","12843"
"Auvergne-Rhône-Alpes","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Stagiaires","13"
"Auvergne-Rhône-Alpes","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Aides","521"
"Auvergne-Rhône-Alpes","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Apprentis","426"
"Auvergne-Rhône-Alpes","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Ordinaires","9066"
"Auvergne-Rhône-Alpes","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Stagiaires","70"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Ensemble","Ensemble","Aides","2944"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Ensemble","Ensemble","Apprentis","74"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ordinaires","37206"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Ensemble","Ensemble","Stagiaires","88"
"Bourgogne-Franche-Comté","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Aides","112"
"Bourgogne-Franche-Comté","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ordinaires","s"
"Bourgogne-Franche-Comté","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Aides","s"
"Bourgogne-Franche-Comté","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Ordinaires","1346"
"Bourgogne-Franche-Comté","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Stagiaires","s"
"Bourgogne-Franche-Comté","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Aides","268"
"Bourgogne-Franche-Comté","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Ordinaires","2509"
"Bourgogne-Franche-Comté","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Stagiaires","s"
"Bourgogne-Franche-Comté","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Aides","358"
"Bourgogne-Franche-Comté","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Ordinaires","9040"
"Bourgogne-Franche-Comté","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Stagiaires","s"
"Bourgogne-Franche-Comté","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Aides","94"
"Bourgogne-Franche-Comté","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Ordinaires","s"
"Bourgogne-Franche-Comté","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Stagiaires","s"
"Bourgogne-Franche-Comté","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Aides","700"
"Bourgogne-Franche-Comté","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Apprentis","39"
"Bourgogne-Franche-Comté","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Ordinaires","5357"
"Bourgogne-Franche-Comté","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Stagiaires","5"
"Bourgogne-Franche-Comté","SANTE HUMAINE (QA)","Ensemble","Ensemble","Aides","s"
"Bourgogne-Franche-Comté","SANTE HUMAINE (QA)","Ensemble","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ordinaires","5623"
"Bourgogne-Franche-Comté","SANTE HUMAINE (QA)","Ensemble","Ensemble","Stagiaires","20"
"Bourgogne-Franche-Comté","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Aides","410"
"Bourgogne-Franche-Comté","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ordinaires","5100"
"Bourgogne-Franche-Comté","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Stagiaires","s"
"Bourgogne-Franche-Comté","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Aides","s"
"Bourgogne-Franche-Comté","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Apprentis","245"
"Bourgogne-Franche-Comté","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Ordinaires","1938"
"Bourgogne-Franche-Comté","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Stagiaires","s"
"Bretagne","ACTION SOCIALE (QB)","Ensemble","Ensemble","Aides","4390"
"Bretagne","ACTION SOCIALE (QB)","Ensemble","Ensemble","Apprentis","71"
"Bretagne","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ordinaires","39284"
"Bretagne","ACTION SOCIALE (QB)","Ensemble","Ensemble","Stagiaires","298"
"Bretagne","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Aides","s"
"Bretagne","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Apprentis","s"
"Bretagne","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ordinaires","s"
"Bretagne","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Stagiaires","s"
"Bretagne","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Aides","101"
"Bretagne","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Apprentis","s"
"Bretagne","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Ordinaires","s"
"Bretagne","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Stagiaires","s"
"Bretagne","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Aides","158"
"Bretagne","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Apprentis","s"
"Bretagne","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Ordinaires","4175"
"Bretagne","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Stagiaires","s"
"Bretagne","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Aides","1541"
"Bretagne","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Apprentis","20"
"Bretagne","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Ordinaires","26701"
"Bretagne","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Stagiaires","16"
"Bretagne","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Aides","s"
"Bretagne","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Apprentis","s"
"Bretagne","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Ordinaires","1247"
"Bretagne","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Stagiaires","s"
"Bretagne","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Aides","444"
"Bretagne","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Apprentis","17"
"Bretagne","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Ordinaires","6402"
"Bretagne","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Stagiaires","11"
"Bretagne","SANTE HUMAINE (QA)","Ensemble","Ensemble","Aides","62"
"Bretagne","SANTE HUMAINE (QA)","Ensemble","Ensemble","Apprentis","s"
"Bretagne","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ordinaires","6186"
"Bretagne","SANTE HUMAINE (QA)","Ensemble","Ensemble","Stagiaires","s"
"Bretagne","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Aides","337"
"Bretagne","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Apprentis","55"
"Bretagne","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ordinaires","9607"
"Bretagne","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Stagiaires","8"
"Bretagne","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Aides","215"
"Bretagne","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Apprentis","s"
"Bretagne","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Ordinaires","3502"
"Bretagne","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Stagiaires","s"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Ensemble","Ensemble","Aides","3858"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Ensemble","Ensemble","Apprentis","92"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ordinaires","28856"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Ensemble","Ensemble","Stagiaires","143"
"Centre-Val de Loire","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Aides","182"
"Centre-Val de Loire","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Apprentis","s"
"Centre-Val de Loire","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ordinaires","s"
"Centre-Val de Loire","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Aides","s"
"Centre-Val de Loire","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Apprentis","s"
"Centre-Val de Loire","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Ordinaires","753"
"Centre-Val de Loire","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Stagiaires","s"
"Centre-Val de Loire","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Aides","118"
"Centre-Val de Loire","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Apprentis","7"
"Centre-Val de Loire","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Ordinaires","1548"
"Centre-Val de Loire","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Aides","234"
"Centre-Val de Loire","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Apprentis","100"
"Centre-Val de Loire","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Ordinaires","8503"
"Centre-Val de Loire","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Aides","79"
"Centre-Val de Loire","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Apprentis","s"
"Centre-Val de Loire","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Ordinaires","s"
"Centre-Val de Loire","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Aides","279"
"Centre-Val de Loire","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Apprentis","s"
"Centre-Val de Loire","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Ordinaires","4192"
"Centre-Val de Loire","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Stagiaires","s"
"Centre-Val de Loire","SANTE HUMAINE (QA)","Ensemble","Ensemble","Aides","s"
"Centre-Val de Loire","SANTE HUMAINE (QA)","Ensemble","Ensemble","Apprentis","s"
"Centre-Val de Loire","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ordinaires","2164"
"Centre-Val de Loire","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Aides","232"
"Centre-Val de Loire","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Apprentis","s"
"Centre-Val de Loire","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ordinaires","5098"
"Centre-Val de Loire","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Stagiaires","s"
"Centre-Val de Loire","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Aides","179"
"Centre-Val de Loire","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Apprentis","s"
"Centre-Val de Loire","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Ordinaires","2348"
"Centre-Val de Loire","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Stagiaires","s"
"Corse","ACTION SOCIALE (QB)","Ensemble","Ensemble","Aides","317"
"Corse","ACTION SOCIALE (QB)","Ensemble","Ensemble","Apprentis","s"
"Corse","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ordinaires","3769"
"Corse","ACTION SOCIALE (QB)","Ensemble","Ensemble","Stagiaires","s"
"Corse","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ordinaires","s"
"Corse","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Aides","s"
"Corse","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Ordinaires","s"
"Corse","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Aides","19"
"Corse","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Ordinaires","193"
"Corse","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Aides","s"
"Corse","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Apprentis","s"
"Corse","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Ordinaires","398"
"Corse","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Apprentis","s"
"Corse","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Ordinaires","s"
"Corse","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Aides","134"
"Corse","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Apprentis","11"
"Corse","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Ordinaires","688"
"Corse","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ordinaires","s"
"Corse","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Aides","s"
"Corse","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Apprentis","s"
"Corse","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ordinaires","250"
"Corse","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Stagiaires","s"
"Corse","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Aides","16"
"Corse","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Apprentis","7"
"Corse","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Ordinaires","310"
"Grand-Est","ACTION SOCIALE (QB)","Ensemble","Ensemble","Aides","9117"
"Grand-Est","ACTION SOCIALE (QB)","Ensemble","Ensemble","Apprentis","343"
"Grand-Est","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ordinaires","74858"
"Grand-Est","ACTION SOCIALE (QB)","Ensemble","Ensemble","Stagiaires","300"
"Grand-Est","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Aides","s"
"Grand-Est","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Apprentis","s"
"Grand-Est","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ordinaires","s"
"Grand-Est","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Aides","142"
"Grand-Est","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Apprentis","s"
"Grand-Est","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Ordinaires","1862"
"Grand-Est","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Stagiaires","s"
"Grand-Est","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Aides","372"
"Grand-Est","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Apprentis","s"
"Grand-Est","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Ordinaires","3065"
"Grand-Est","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Stagiaires","s"
"Grand-Est","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Aides","488"
"Grand-Est","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Apprentis","s"
"Grand-Est","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Ordinaires","15275"
"Grand-Est","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Stagiaires","s"
"Grand-Est","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Aides","183"
"Grand-Est","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Apprentis","s"
"Grand-Est","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Ordinaires","s"
"Grand-Est","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Stagiaires","s"
"Grand-Est","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Aides","1898"
"Grand-Est","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Apprentis","88"
"Grand-Est","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Ordinaires","9141"
"Grand-Est","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Stagiaires","9"
"Grand-Est","SANTE HUMAINE (QA)","Ensemble","Ensemble","Aides","s"
"Grand-Est","SANTE HUMAINE (QA)","Ensemble","Ensemble","Apprentis","s"
"Grand-Est","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ordinaires","11295"
"Grand-Est","SANTE HUMAINE (QA)","Ensemble","Ensemble","Stagiaires","26"
"Grand-Est","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Aides","650"
"Grand-Est","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Apprentis","249"
"Grand-Est","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ordinaires","10485"
"Grand-Est","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Stagiaires","8"
"Grand-Est","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Aides","353"
"Grand-Est","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Apprentis","152"
"Grand-Est","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Ordinaires","3850"
"Grand-Est","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Stagiaires","6"
"Guadeloupe","ACTION SOCIALE (QB)","Ensemble","Ensemble","Aides","375"
"Guadeloupe","ACTION SOCIALE (QB)","Ensemble","Ensemble","Apprentis","7"
"Guadeloupe","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ordinaires","4030"
"Guadeloupe","ACTION SOCIALE (QB)","Ensemble","Ensemble","Stagiaires","45"
"Guadeloupe","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Aides","s"
"Guadeloupe","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ordinaires","s"
"Guadeloupe","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Aides","s"
"Guadeloupe","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Apprentis","s"
"Guadeloupe","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Ordinaires","65"
"Guadeloupe","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Aides","s"
"Guadeloupe","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Apprentis","s"
"Guadeloupe","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Ordinaires","314"
"Guadeloupe","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Aides","56"
"Guadeloupe","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Apprentis","8"
"Guadeloupe","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Ordinaires","1210"
"Guadeloupe","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Aides","s"
"Guadeloupe","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Apprentis","s"
"Guadeloupe","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Ordinaires","s"
"Guadeloupe","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Aides","s"
"Guadeloupe","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Apprentis","s"
"Guadeloupe","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Ordinaires","1199"
"Guadeloupe","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Stagiaires","s"
"Guadeloupe","SANTE HUMAINE (QA)","Ensemble","Ensemble","Aides","s"
"Guadeloupe","SANTE HUMAINE (QA)","Ensemble","Ensemble","Apprentis","s"
"Guadeloupe","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ordinaires","465"
"Guadeloupe","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Aides","55"
"Guadeloupe","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Apprentis","s"
"Guadeloupe","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ordinaires","263"
"Guadeloupe","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Stagiaires","s"
"Guadeloupe","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Aides","s"
