"","EPCI","jurid2","typo1","nb_etab","non_annexe","eff_EQTP","rem_brut","dep_epci","nom_complet"
"14295",241800432,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",11,"16","16.69","417093","18","CC les Trois Provinces"
"14296",241800432,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",1,"s","s","s","18","CC les Trois Provinces"
"14297",241800432,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",1,"s","s","s","18","CC les Trois Provinces"
"14298",241800432,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",2,"s","s","s","18","CC les Trois Provinces"
"14299",241800432,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",2,"s","s","s","18","CC les Trois Provinces"
"14300",241800432,"2-TOTAL-ASSOCIATIONS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","18","CC les Trois Provinces"
"14301",241800432,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",4,"7","5.42","114656","18","CC les Trois Provinces"
"14302",241800432,"3-TOTAL-HORS ESS","TOUS SECTEURS",160,"908","857.77","22802771","18","CC les Trois Provinces"
"14303",241800432,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",10,"17","16.21","581414","18","CC les Trois Provinces"
"14304",241800432,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",11,"48","44.9","1501467","18","CC les Trois Provinces"
"14305",241800432,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",4,"23","20.59","502741","18","CC les Trois Provinces"
"14306",241800432,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",2,"s","s","s","18","CC les Trois Provinces"
"14307",241800432,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",1,"s","s","s","18","CC les Trois Provinces"
"14308",241800432,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",61,"409","396.26","10880841","18","CC les Trois Provinces"
"14309",241800432,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",71,"352","319.54","7748446","18","CC les Trois Provinces"
"14310",241800457,"1-TOTAL-ESS","TOUS SECTEURS",22,"49","42.38","1273077","18","CC FerCher"
"14311",241800457,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",3,"16","16.13","642506","18","CC FerCher"
"14312",241800457,"1-TOTAL-ESS","2-ENSEIGNEMENT",1,"s","s","s","18","CC FerCher"
"14313",241800457,"1-TOTAL-ESS","4-ACTION SOCIALE",4,"17","11.21","224421","18","CC FerCher"
"14314",241800457,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",5,"s","s","s","18","CC FerCher"
"14315",241800457,"1-TOTAL-ESS","6-NON-CLASSES",3,"s","s","s","18","CC FerCher"
"14316",241800457,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","18","CC FerCher"
"14317",241800457,"1-TOTAL-ESS","8-SERVICES DIVERS",5,"9","10.47","281844","18","CC FerCher"
"14318",241800457,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",18,"27","18.33","411007","18","CC FerCher"
"14319",241800457,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",1,"s","s","s","18","CC FerCher"
"14320",241800457,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",4,"17","11.21","224421","18","CC FerCher"
"14321",241800457,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",5,"s","s","s","18","CC FerCher"
"14322",241800457,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",3,"s","s","s","18","CC FerCher"
"14323",241800457,"2-TOTAL-ASSOCIATIONS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","18","CC FerCher"
"14324",241800457,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",4,"s","s","s","18","CC FerCher"
"14325",241800457,"3-TOTAL-HORS ESS","TOUS SECTEURS",215,"2280","2178.76","71028237","18","CC FerCher"
"14326",241800457,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",5,"7","7.21","260972","18","CC FerCher"
"14327",241800457,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",14,"117","109.19","3821279","18","CC FerCher"
"14328",241800457,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",12,"27","26.36","677256","18","CC FerCher"
"14329",241800457,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",3,"229","160.27","7001021","18","CC FerCher"
"14330",241800457,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",81,"921","909.08","32035516","18","CC FerCher"
"14331",241800457,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",100,"979","966.65","27232193","18","CC FerCher"
"14332",241900133,"1-TOTAL-ESS","TOUS SECTEURS",29,"397","378.94","12439323","19","CC de Ventadour - Egletons - Monédières"
"14333",241900133,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",5,"11","11.93","599391","19","CC de Ventadour - Egletons - Monédières"
"14334",241900133,"1-TOTAL-ESS","2-ENSEIGNEMENT",4,"197","194.47","7493998","19","CC de Ventadour - Egletons - Monédières"
"14335",241900133,"1-TOTAL-ESS","3-SANTÉ HUMAINE",2,"s","s","s","19","CC de Ventadour - Egletons - Monédières"
"14336",241900133,"1-TOTAL-ESS","4-ACTION SOCIALE",6,"81","77.64","2086054","19","CC de Ventadour - Egletons - Monédières"
"14337",241900133,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",1,"s","s","s","19","CC de Ventadour - Egletons - Monédières"
"14338",241900133,"1-TOTAL-ESS","6-NON-CLASSES",6,"25","20.3","444252","19","CC de Ventadour - Egletons - Monédières"
"14339",241900133,"1-TOTAL-ESS","8-SERVICES DIVERS",5,"66","59.66","1411869","19","CC de Ventadour - Egletons - Monédières"
"14340",241900133,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",22,"328","315.24","10649286","19","CC de Ventadour - Egletons - Monédières"
"14341",241900133,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",4,"197","194.47","7493998","19","CC de Ventadour - Egletons - Monédières"
"14342",241900133,"2-TOTAL-ASSOCIATIONS","3-SANTÉ HUMAINE",2,"s","s","s","19","CC de Ventadour - Egletons - Monédières"
"14343",241900133,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",6,"81","77.64","2086054","19","CC de Ventadour - Egletons - Monédières"
"14344",241900133,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",1,"s","s","s","19","CC de Ventadour - Egletons - Monédières"
"14345",241900133,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",6,"25","20.3","444252","19","CC de Ventadour - Egletons - Monédières"
"14346",241900133,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",3,"8","7.89","221223","19","CC de Ventadour - Egletons - Monédières"
"14347",241900133,"3-TOTAL-HORS ESS","TOUS SECTEURS",338,"2242","2089.87","62018782","19","CC de Ventadour - Egletons - Monédières"
"14348",241900133,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",10,"14","18.44","771299","19","CC de Ventadour - Egletons - Monédières"
"14349",241900133,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",20,"239","238.84","8467640","19","CC de Ventadour - Egletons - Monédières"
"14350",241900133,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",19,"40","34.47","978023","19","CC de Ventadour - Egletons - Monédières"
"14351",241900133,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",5,"s","s","s","19","CC de Ventadour - Egletons - Monédières"
"14352",241900133,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",1,"s","s","s","19","CC de Ventadour - Egletons - Monédières"
"14353",241900133,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",95,"929","901.92","28663775","19","CC de Ventadour - Egletons - Monédières"
"14354",241900133,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",188,"977","861.45","22241045","19","CC de Ventadour - Egletons - Monédières"
"14355",241927243,"1-TOTAL-ESS","TOUS SECTEURS",34,"181","175.88","5145889","19","CC du Pays d'Uzerche"
"14356",241927243,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",4,"21","20.22","928631","19","CC du Pays d'Uzerche"
"14357",241927243,"1-TOTAL-ESS","4-ACTION SOCIALE",9,"133","123.39","3380672","19","CC du Pays d'Uzerche"
"14358",241927243,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",9,"s","s","s","19","CC du Pays d'Uzerche"
"14359",241927243,"1-TOTAL-ESS","6-NON-CLASSES",6,"s","s","s","19","CC du Pays d'Uzerche"
"14360",241927243,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",2,"s","s","s","19","CC du Pays d'Uzerche"
"14361",241927243,"1-TOTAL-ESS","8-SERVICES DIVERS",4,"19","19.1","494258","19","CC du Pays d'Uzerche"
"14362",241927243,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",25,"142","139.29","3814012","19","CC du Pays d'Uzerche"
"14363",241927243,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",7,"119","110.8","3056925","19","CC du Pays d'Uzerche"
"14364",241927243,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",9,"s","s","s","19","CC du Pays d'Uzerche"
"14365",241927243,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",6,"s","s","s","19","CC du Pays d'Uzerche"
"14366",241927243,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",3,"17","17.1","455481","19","CC du Pays d'Uzerche"
"14367",241927243,"3-TOTAL-HORS ESS","TOUS SECTEURS",291,"1841","1751.58","51100586","19","CC du Pays d'Uzerche"
"14368",241927243,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",11,"s","s","s","19","CC du Pays d'Uzerche"
"14369",241927243,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",11,"78","75.71","2610518","19","CC du Pays d'Uzerche"
"14370",241927243,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",13,"172","162.98","4618822","19","CC du Pays d'Uzerche"
"14371",241927243,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",3,"141","125.52","3172901","19","CC du Pays d'Uzerche"
"14372",241927243,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",3,"s","s","s","19","CC du Pays d'Uzerche"
"14373",241927243,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",99,"435","423.87","13035069","19","CC du Pays d'Uzerche"
"14374",241927243,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",151,"991","944.35","26855778","19","CC du Pays d'Uzerche"
"14375",242000495,"1-TOTAL-ESS","TOUS SECTEURS",21,"151","120.75","3320505","2A","CC de l'Alta Rocca"
"14376",242000495,"1-TOTAL-ESS","2-ENSEIGNEMENT",1,"s","s","s","2A","CC de l'Alta Rocca"
"14377",242000495,"1-TOTAL-ESS","4-ACTION SOCIALE",6,"87","71.24","1884009","2A","CC de l'Alta Rocca"
"14378",242000495,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",6,"7","7.87","197590","2A","CC de l'Alta Rocca"
"14379",242000495,"1-TOTAL-ESS","6-NON-CLASSES",6,"46","34.41","1078535","2A","CC de l'Alta Rocca"
"14380",242000495,"1-TOTAL-ESS","8-SERVICES DIVERS",2,"s","s","s","2A","CC de l'Alta Rocca"
"14381",242000495,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",20,"122","97.14","2494042","2A","CC de l'Alta Rocca"
"14382",242000495,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",1,"s","s","s","2A","CC de l'Alta Rocca"
"14383",242000495,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",5,"58","47.63","1057546","2A","CC de l'Alta Rocca"
"14384",242000495,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",6,"7","7.87","197590","2A","CC de l'Alta Rocca"
"14385",242000495,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",6,"46","34.41","1078535","2A","CC de l'Alta Rocca"
"14386",242000495,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",2,"s","s","s","2A","CC de l'Alta Rocca"
"14387",242000495,"3-TOTAL-HORS ESS","TOUS SECTEURS",446,"1215","1497.02","40504428","2A","CC de l'Alta Rocca"
"14388",242000495,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",5,"16","12.69","428466","2A","CC de l'Alta Rocca"
"14389",242000495,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",15,"50","45.33","1593959","2A","CC de l'Alta Rocca"
"14390",242000495,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",4,"28","24.69","760979","2A","CC de l'Alta Rocca"
"14391",242000495,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",9,"20","39.89","1197069","2A","CC de l'Alta Rocca"
"14392",242000495,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",107,"401","374.45","10577419","2A","CC de l'Alta Rocca"
"14393",242000495,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",306,"700","999.97","25946536","2A","CC de l'Alta Rocca"
"14394",242000503,"1-TOTAL-ESS","TOUS SECTEURS",15,"53","57.73","1417104","2A","CC Celavu-Prunelli"
"14395",242000503,"1-TOTAL-ESS","2-ENSEIGNEMENT",2,"s","s","s","2A","CC Celavu-Prunelli"
"14396",242000503,"1-TOTAL-ESS","4-ACTION SOCIALE",5,"16","21.69","551764","2A","CC Celavu-Prunelli"
"14397",242000503,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",3,"s","s","s","2A","CC Celavu-Prunelli"
"14398",242000503,"1-TOTAL-ESS","6-NON-CLASSES",2,"s","s","s","2A","CC Celavu-Prunelli"
"14399",242000503,"1-TOTAL-ESS","8-SERVICES DIVERS",3,"16","16.15","382438","2A","CC Celavu-Prunelli"
"14400",242000503,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",15,"53","57.73","1417104","2A","CC Celavu-Prunelli"
"14401",242000503,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",2,"s","s","s","2A","CC Celavu-Prunelli"
"14402",242000503,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",5,"16","21.69","551764","2A","CC Celavu-Prunelli"
"14403",242000503,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",3,"s","s","s","2A","CC Celavu-Prunelli"
"14404",242000503,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",2,"s","s","s","2A","CC Celavu-Prunelli"
"14405",242000503,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",3,"16","16.15","382438","2A","CC Celavu-Prunelli"
"14406",242000503,"3-TOTAL-HORS ESS","TOUS SECTEURS",229,"790","775.43","21263502","2A","CC Celavu-Prunelli"
"14407",242000503,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",6,"7","6.39","349424","2A","CC Celavu-Prunelli"
"14408",242000503,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",13,"41","41.45","1474683","2A","CC Celavu-Prunelli"
"14409",242000503,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",3,"33","33.55","1056748","2A","CC Celavu-Prunelli"
"14410",242000503,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",4,"6","11.11","290028","2A","CC Celavu-Prunelli"
"14411",242000503,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",104,"327","332.69","8923716","2A","CC Celavu-Prunelli"
"14412",242000503,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",99,"376","350.24","9168903","2A","CC Celavu-Prunelli"
"14413",242010130,"1-TOTAL-ESS","TOUS SECTEURS",31,"264","224.74","6288874","2A","CC du Sartenais Valinco Taravo"
"14414",242010130,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",3,"11","11.3","583578","2A","CC du Sartenais Valinco Taravo"
"14415",242010130,"1-TOTAL-ESS","2-ENSEIGNEMENT",2,"s","s","s","2A","CC du Sartenais Valinco Taravo"
"14416",242010130,"1-TOTAL-ESS","3-SANTÉ HUMAINE",1,"s","s","s","2A","CC du Sartenais Valinco Taravo"
"14417",242010130,"1-TOTAL-ESS","4-ACTION SOCIALE",11,"223","180.72","4631072","2A","CC du Sartenais Valinco Taravo"
"14418",242010130,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",3,"s","s","s","2A","CC du Sartenais Valinco Taravo"
"14419",242010130,"1-TOTAL-ESS","6-NON-CLASSES",7,"s","s","s","2A","CC du Sartenais Valinco Taravo"
"14420",242010130,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","2A","CC du Sartenais Valinco Taravo"
"14421",242010130,"1-TOTAL-ESS","8-SERVICES DIVERS",3,"18","21.54","751275","2A","CC du Sartenais Valinco Taravo"
"14422",242010130,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",26,"245","206.88","5500112","2A","CC du Sartenais Valinco Taravo"
"14423",242010130,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",2,"s","s","s","2A","CC du Sartenais Valinco Taravo"
"14424",242010130,"2-TOTAL-ASSOCIATIONS","3-SANTÉ HUMAINE",1,"s","s","s","2A","CC du Sartenais Valinco Taravo"
"14425",242010130,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",11,"223","180.72","4631072","2A","CC du Sartenais Valinco Taravo"
"14426",242010130,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",3,"s","s","s","2A","CC du Sartenais Valinco Taravo"
"14427",242010130,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",7,"s","s","s","2A","CC du Sartenais Valinco Taravo"
"14428",242010130,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",2,"s","s","s","2A","CC du Sartenais Valinco Taravo"
"14429",242010130,"3-TOTAL-HORS ESS","TOUS SECTEURS",715,"2673","3004.27","86357052","2A","CC du Sartenais Valinco Taravo"
"14430",242010130,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",16,"38","36.76","1583065","2A","CC du Sartenais Valinco Taravo"
"14431",242010130,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",20,"224","207.41","7634284","2A","CC du Sartenais Valinco Taravo"
"14432",242010130,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",14,"166","144.06","4879828","2A","CC du Sartenais Valinco Taravo"
"14433",242010130,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",1,"s","s","s","2A","CC du Sartenais Valinco Taravo"
"14434",242010130,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",8,"s","s","s","2A","CC du Sartenais Valinco Taravo"
"14435",242010130,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",180,"784","779.31","22071062","2A","CC du Sartenais Valinco Taravo"
"14436",242010130,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",476,"1443","1817.53","49597627","2A","CC du Sartenais Valinco Taravo"
"14437",242020071,"1-TOTAL-ESS","TOUS SECTEURS",44,"295","255.4","7338190","2B","CC du Centre Corse"
"14438",242020071,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",2,"s","s","s","2B","CC du Centre Corse"
"14439",242020071,"1-TOTAL-ESS","2-ENSEIGNEMENT",4,"s","s","s","2B","CC du Centre Corse"
"14440",242020071,"1-TOTAL-ESS","3-SANTÉ HUMAINE",1,"s","s","s","2B","CC du Centre Corse"
"14441",242020071,"1-TOTAL-ESS","4-ACTION SOCIALE",7,"179","146.14","3693385","2B","CC du Centre Corse"
"14442",242020071,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",5,"s","s","s","2B","CC du Centre Corse"
"14443",242020071,"1-TOTAL-ESS","6-NON-CLASSES",16,"41","39.1","1180233","2B","CC du Centre Corse"
"14444",242020071,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","2B","CC du Centre Corse"
"14445",242020071,"1-TOTAL-ESS","8-SERVICES DIVERS",8,"30","30.42","911913","2B","CC du Centre Corse"
"14446",242020071,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",40,"267","230.34","6164544","2B","CC du Centre Corse"
"14447",242020071,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",4,"s","s","s","2B","CC du Centre Corse"
"14448",242020071,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",7,"179","146.14","3693385","2B","CC du Centre Corse"
"14449",242020071,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",5,"s","s","s","2B","CC du Centre Corse"
"14450",242020071,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",16,"41","39.1","1180233","2B","CC du Centre Corse"
"14451",242020071,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",8,"30","30.42","911913","2B","CC du Centre Corse"
"14452",242020071,"3-TOTAL-HORS ESS","TOUS SECTEURS",429,"2955","2863.35","93246791","2B","CC du Centre Corse"
"14453",242020071,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",11,"28","27.35","1320460","2B","CC du Centre Corse"
"14454",242020071,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",20,"854","848.18","31411146","2B","CC du Centre Corse"
"14455",242020071,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",12,"170","143.51","5278608","2B","CC du Centre Corse"
"14456",242020071,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",4,"240","223.32","6246208","2B","CC du Centre Corse"
"14457",242020071,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",6,"135","133.82","3958877","2B","CC du Centre Corse"
"14458",242020071,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",87,"400","376.01","10599327","2B","CC du Centre Corse"
"14459",242020071,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",289,"1128","1111.16","34432165","2B","CC du Centre Corse"
"14460",242020105,"1-TOTAL-ESS","TOUS SECTEURS",36,"143","122.26","3067321","2B","CC de Calvi Balagne"
"14461",242020105,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",3,"s","s","s","2B","CC de Calvi Balagne"
"14462",242020105,"1-TOTAL-ESS","4-ACTION SOCIALE",6,"93","74.61","1648544","2B","CC de Calvi Balagne"
"14463",242020105,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",15,"15","18.33","555875","2B","CC de Calvi Balagne"
"14464",242020105,"1-TOTAL-ESS","6-NON-CLASSES",10,"24","17.73","382018","2B","CC de Calvi Balagne"
"14465",242020105,"1-TOTAL-ESS","8-SERVICES DIVERS",2,"s","s","s","2B","CC de Calvi Balagne"
"14466",242020105,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",31,"134","112.63","2621974","2B","CC de Calvi Balagne"
"14467",242020105,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",5,"s","s","s","2B","CC de Calvi Balagne"
"14468",242020105,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",15,"15","18.33","555875","2B","CC de Calvi Balagne"
"14469",242020105,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",10,"24","17.73","382018","2B","CC de Calvi Balagne"
"14470",242020105,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",1,"s","s","s","2B","CC de Calvi Balagne"
"14471",242020105,"3-TOTAL-HORS ESS","TOUS SECTEURS",814,"2404","3190.04","92031194","2B","CC de Calvi Balagne"
"14472",242020105,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",14,"33","29.1","1244375","2B","CC de Calvi Balagne"
"14473",242020105,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",25,"121","117.7","3909254","2B","CC de Calvi Balagne"
"14474",242020105,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",14,"142","121","4683932","2B","CC de Calvi Balagne"
"14475",242020105,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",2,"s","s","s","2B","CC de Calvi Balagne"
"14476",242020105,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",6,"s","s","s","2B","CC de Calvi Balagne"
"14477",242020105,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",129,"594","609.21","17231270","2B","CC de Calvi Balagne"
"14478",242020105,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",624,"1501","2295.78","64426954","2B","CC de Calvi Balagne"
"14479",242100154,"1-TOTAL-ESS","TOUS SECTEURS",39,"215","175.63","5125568","21","CC des Vallées de la Tille et de l'Ignon"
"14480",242100154,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",5,"29","29.02","1260636","21","CC des Vallées de la Tille et de l'Ignon"
"14481",242100154,"1-TOTAL-ESS","2-ENSEIGNEMENT",1,"s","s","s","21","CC des Vallées de la Tille et de l'Ignon"
"14482",242100154,"1-TOTAL-ESS","4-ACTION SOCIALE",6,"146","111.95","2886619","21","CC des Vallées de la Tille et de l'Ignon"
"14483",242100154,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",13,"7","4.69","114403","21","CC des Vallées de la Tille et de l'Ignon"
"14484",242100154,"1-TOTAL-ESS","6-NON-CLASSES",9,"6","5.02","174330","21","CC des Vallées de la Tille et de l'Ignon"
"14485",242100154,"1-TOTAL-ESS","8-SERVICES DIVERS",5,"s","s","s","21","CC des Vallées de la Tille et de l'Ignon"
"14486",242100154,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",34,"186","146.61","3864932","21","CC des Vallées de la Tille et de l'Ignon"
"14487",242100154,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",1,"s","s","s","21","CC des Vallées de la Tille et de l'Ignon"
"14488",242100154,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",6,"146","111.95","2886619","21","CC des Vallées de la Tille et de l'Ignon"
"14489",242100154,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",13,"7","4.69","114403","21","CC des Vallées de la Tille et de l'Ignon"
"14490",242100154,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",9,"6","5.02","174330","21","CC des Vallées de la Tille et de l'Ignon"
"14491",242100154,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",5,"s","s","s","21","CC des Vallées de la Tille et de l'Ignon"
"14492",242100154,"3-TOTAL-HORS ESS","TOUS SECTEURS",308,"2061","1971.53","60416932","21","CC des Vallées de la Tille et de l'Ignon"
"14493",242100154,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",8,"13","8.53","277172","21","CC des Vallées de la Tille et de l'Ignon"
